ANIO;TEMPORADA;OBRA;OBRA_OBSERVACION;ASISTENTES;FECHA;HORA;OBSERVACIONES_FECHA
2014;OPERA;"QUINTO TITULO ""TRISTIN E ISOLDA""";TRISTIN E ISOLDA;2599;06/08/2014;20:00 hs;ANT 
2014;OPERA;"QUINTO TITULO ""TRISTIN E ISOLDA""";TRISTIN E ISOLDA;2623;10/08/2014;17:00 hs;AV 
2014;OPERA;"QUINTO TITULO ""TRISTIN E ISOLDA""";TRISTIN E ISOLDA;2629;12/08/2014;20:00 hs;ANN 
2014;OPERA;"SEXTO TITULO ""FALSTAFF""";FALSTAFF;2198;16/09/2014; 20:30 hs;GA
2014;OPERA;"SEXTO TITULO ""FALSTAFF""";FALSTAFF;2434;19/09/2014; 20:30 hs;ANT
2014;OPERA;"SEXTO TITULO ""FALSTAFF""";FALSTAFF/GRATUITA/BANCO CIUDAD;2664;20/09/2014; 20:30 hs;EXT
2014;OPERA;"SEXTO TITULO ""FALSTAFF""";FALSTAFF;2345;21/09/2014;17:00 hs;AV 
2014;OPERA;"SEXTO TITULO ""FALSTAFF""";FALSTAFF;2447;23/09/2014; 20:30 hs ;ANN 
2014;OPERA;"SEPTIMO TITULO ""ELEKTRA""";ELEKTRA;2302;28/10/2014;20:30 hs;GA
2014;OPERA;"SEPTIMO TITULO ""ELEKTRA""";ELEKTRA;2390;31/10/2014;20:30 hs;ANT
2014;OPERA;"SEPTIMO TITULO ""ELEKTRA""";CANCELADA;;2014;S/D;
2014;OPERA;"SEPTIMO TITULO ""ELEKTRA""";ELEKTRA;2510;02/11/2014;17:00 hs;AV 
2014;OPERA;"SEPTIMO TITULO ""ELEKTRA""";ELEKTRA ;2466;04/11/2014;20:30 hs;ANN 
2014;OPERA;"OCTAVO TITULO ""MADAMA BUTTERFLY""";MADAMA BUTTERFLY;2531;25/11/2014; 20:30 hs;GA
2014;OPERA;"OCTAVO TITULO ""MADAMA BUTTERFLY""";MADAMA BUTTERFLY;2441;26/11/2014;20:30 hs;EXT 
2014;OPERA;"OCTAVO TITULO ""MADAMA BUTTERFLY""";MADAMA BUTTERFLY;2618;28/11/2014;20:30 hs;ANT 
2014;OPERA;"OCTAVO TITULO ""MADAMA BUTTERFLY""";MADAMA BUTTERFLY;2522;29/11/2014;20:30 hs;EXT 
2014;OPERA;"OCTAVO TITULO ""MADAMA BUTTERFLY""";MADAMA BUTTERFLY;2630;30/11/2014;20:30 hs;AV
2014;OPERA;"OCTAVO TITULO ""MADAMA BUTTERFLY""";MADAMA BUTTERFLY;2635;02/12/2014;20:30 hs;ANN 
2014;BALLET;"PRIMER TITULO ""EL LAGO DE LOS CISNES""";EL LAGO DE LOS CISNES;2548;05/03/2014;20:30 hs;
2014;BALLET;"PRIMER TITULO ""EL LAGO DE LOS CISNES""";EL LAGO DE LOS CISNES;2542;06/03/2014;20:30 hs;
2014;BALLET;"PRIMER TITULO ""EL LAGO DE LOS CISNES""";EL LAGO DE LOS CISNES;2556;07/03/2014;20:30 hs;
2014;BALLET;"PRIMER TITULO ""EL LAGO DE LOS CISNES""";EL LAGO DE LOS CISNES;2586;08/03/2014; 20:30 hs;
2014;BALLET;"PRIMER TITULO ""EL LAGO DE LOS CISNES""";EL LAGO DE LOS CISNES;2642;09/03/2014; 17:00 hs;
2014;BALLET;"SEGUNDO TITULO ""EL CORSARIO""";EL CORSARIO;2312;18/05/2014;17:00 hs;AV
2014;BALLET;"SEGUNDO TITULO ""EL CORSARIO""";EL CORSARIO;1696;20/05/2014;20:30 hs;AN
2014;BALLET;"SEGUNDO TITULO ""EL CORSARIO""";EL CORSARIO;1399;21/05/2014;20:30 hs;
2014;BALLET;"SEGUNDO TITULO ""EL CORSARIO""";EL CORSARIO;1549;22/05/2014;20:30 hs;
2014;BALLET;"SEGUNDO TITULO ""EL CORSARIO""";EL CORSARIO;1747;23/05/2014;20:30 hs;
2014;BALLET;"SEGUNDO TITULO ""EL CORSARIO""";EL CORSARIO;2178;24/05/2014;20:30 hs;
2014;BALLET;"TERCER TITULO ""BAILE DE GRADUADOS""";BAILE DE GRADUADOS;1497;18/07/2014; 12:00 hs;
2014;BALLET;"TERCER TITULO ""BAILE DE GRADUADOS""";BAILE DE GRADUADOS;2155;19/07/2014; 12:00 hs;
2014;BALLET;"TERCER TITULO ""BAILE DE GRADUADOS""";BAILE DE GRADUADOS;2405;20/07/2014;12:00 hs;
2014;BALLET;"TERCER TITULO ""BAILE DE GRADUADOS""";BAILE DE GRADUADOS/CANCELADA;;2014;S/D;
2014;BALLET;"CUARTO TITULO ""RODIN""";RODIN ;1927;27/07/2014; 20:30 hs;VES
2014;BALLET;"CUARTO TITULO ""RODIN""";RODIN;1942;29/07/2014; 20:30 hs;AN
2014;BALLET;"CUARTO TITULO ""RODIN""";RODIN;1508;30/07/2014;20:30 hs;
2014;BALLET;"CUARTO TITULO ""RODIN""";RODIN;1805;31/07/2014; 20:30 hs;
2014;BALLET;"CUARTO TITULO ""RODIN""";RODIN;1939;26/07/2014;20:30 hs;
2014;BALLET;"QUINTO TITULO "" GALA INTERNACIONAL """;GALA INTERNACIONAL;2245;16/08/2014;20:30 hs;
2014;BALLET;"SEXTO TITULO ""ROMEO Y JULIETA""";GISELLE/CAMBIO DE TI­TULO/PALOMA HERRERA;2476;02/10/2014;20:30 hs; EX
2014;BALLET;"SEXTO TITULO ""ROMEO Y JULIETA""";GISELLE /CAMBIO DE TI­TULO ;2175;03/10/2014; 20:30 hs;AN
2014;BALLET;"SEXTO TITULO ""ROMEO Y JULIETA""";GISELLE/CAMBIO DE TI­TULO/PALOMA HERRERA;2538;04/10/2014; 20:30 hs;EX
2014;BALLET;"SEXTO TITULO ""ROMEO Y JULIETA""";GISELLE/CAMBIO DE TI­TULO ;2242;05/10/2014;17:00 hs;AV
2014;BALLET;"SEXTO TITULO ""ROMEO Y JULIETA""";GISELLE/CAMBIO DE TI­TULO/PALOMA HERRERA;2590;08/10/2014;20:30 hs;EX
2014;BALLET;"SEXTO TITULO ""ROMEO Y JULIETA""";GISELLE/CAMBIO DE TI­TULO ;2210;09/10/2014;20:30 hs;EX
2014;BALLET;"SEXTO TITULO ""ROMEO Y JULIETA""";GISELLE/CAMBIO DE TI­TULO/GRATUITA/BANCO CIUDAD;2646;10/10/2014;20:30 hs;
2014;BALLET;"SEXTO TITULO ""ROMEO Y JULIETA""";GISELLE/CAMBIO DE TI­TULO/PALOMA HERRERA;2608;11/10/2014;20:30 hs;EX 
2014;BALLET;"SEPTIMO TITULO "" EL CASCANUECES""";EL CASCANUECES;2549;16/12/2014; 20:30 hs;AN
2014;BALLET;"SEPTIMO TITULO "" EL CASCANUECES""";EL CASCANUECES;2214;17/12/2014;20:30 hs;
2014;BALLET;"SEPTIMO TITULO "" EL CASCANUECES""";EL CASCANUECES;2221;18/12/2014;20:30 hs;
2014;BALLET;"SEPTIMO TITULO "" EL CASCANUECES""";EL CASCANUECES;2260;19/12/2014;20:30 hs;
2014;BALLET;"SEPTIMO TITULO "" EL CASCANUECES""";EL CASCANUECES;2470;20/12/2014;20:30 hs;
2014;BALLET;"SEPTIMO TITULO "" EL CASCANUECES""";EL CASCANUECES;2582;21/12/2014;20:30 hs;AV 
2014;BALLET;"SEPTIMO TITULO "" EL CASCANUECES""";EL CASCANUECES;2587;23/12/2014;20:30 hs;
2014;BALLET;"SEPTIMO TITULO "" EL CASCANUECES""";EL CASCANUECES;2615;27/12/2014; 20:30 hs;
2014;BALLET;"SEPTIMO TITULO "" EL CASCANUECES""";EL CASCANUECES  (REPROGRAMADA POR FERIADO PUENTE AL 28/12/14);2629;28/12/2014;17:00 hs;
2014;CONCIERTOS: OFBA;ABONO OFBA NRO1 ;ABONO NRO 1 BERNHARD KLEE/ KARIN LECHER, PIANO;2377;13/03/2014;20:30 hs;
2014;CONCIERTOS: OFBA;ABONO OFBA NRO2;ABONO NRO 2 ENRIQUE A. DIEMECKE/ LEONID KUZMIN ;2625;20/03/2014; 20:30 hs;
2014;CONCIERTOS: OFBA;ABONO OFBA NRO3;ABONO NRO 3 DIR. Y SOL. IRA LEVIN;2357;03/04/2014;20:30 hs;
2014;CONCIERTOS: OFBA;ABONO OFBA NRO4;ABONO NRO 4 ENRIQUE A. DIEMECKE. HORACIO LAVANDERA/REPROGRAMADA PARO;2461;09/04/2014; 20:30 hs;
2014;CONCIERTOS: OFBA;ABONO OFBA NRO5;ABONO NRO 5 ENRIQUE A. DIEMECKE/  CARLA F. HOLM/REPROGRAMADA FERIADO;2611;16/04/2014;20:30 hs;
2014;CONCIERTOS: OFBA;ABONO OFBA NRO6;ABONO NRO 6 DIR. Y SOL. PHILIPPE ENTREMONT;2622;29/05/2014; 20:30 hs;
2014;CONCIERTOS: OFBA;ABONO OFBA NRO7 ;ABONO NRO 7 BORIS GILTBURG, PIANO;1979;12/06/2014;20:30 hs;
2014;CONCIERTOS: OFBA;ABONO OFBA NRO8;ABONO NRO 8 NADJA SALERNO- SONNEMBERG;2324;19/06/2014; 20:30 hs;
2014;CONCIERTOS: OFBA;ABONO OFBA NRO9;ABONO NRO 9 ANTONIO MENESES, VIOLONCHELO;2479;26/06/2014;20:30 hs;
2014;CONCIERTOS: OFBA;ABONO OFBA NRO10;ABONO NRO 10 IRA LEVIN / PETER DONOHOE, PIANO;2260;10/07/2014; 20:30 hs;
2014;CONCIERTOS: OFBA;ABONO OFBA NRO11;ABONO NRO 11 DIEMECKE/ REY/ LA ROCCA;2364;14/08/2014; 20:30 hs;
2014;CONCIERTOS: OFBA;ABONO OFBA NRO12;ABONO NRO 12 DIEMECKE / RAY CHEN, VIOLIN;2346;21/08/2014; 20:30 hs;
2014;CONCIERTOS: OFBA;ABONO OFBA NRO13;ABONO NRO 13 DIEMECKE/ GAVRIEL LIPKIND, VIOLONCHELO;2143;29/08/2014;20:30 hs;
2014;CONCIERTOS: OFBA;ABONO OFBA NRO14;ABONO NRO 14 DIEMECKE/ PABLO DIEMECKE;2326;04/09/2014; 20:30 hs;
2014;CONCIERTOS: OFBA;ABONO OFBA NRO15;ABONO NRO 15 ROBERTO PATERNOSTRO/ NESTOR GARROTE;2183;18/09/2014;20:30 hs;
2014;CONCIERTOS: OFBA;ABONO OFBA NRO16;ABONO OFBA NRO16 MAXIMO VALDES/XAVIER INCHAUSTI;2473;16/10/2014;20:30 hs;
2014;CONCIERTOS: OFBA;ABONO OFBA NRO17;ABONO NRO 17 PATERNOSTRO/ CHIAPPERO/BOYD/ DEVER;2247;30/10/2014;20:30 hs;
2014;CONCIERTOS: OFBA;ABONO OFBA NRO18;ABONO NRO 18 DIEMECKE/ MACIAS / L. NAVARRO (OBOE);2406;06/11/2014;20:30 hs;
2014;CONCIERTOS: OFBA;;OFBA USINA DEL ARTE ;1000;21/03/2014;20:00 hs;
2014;CONCIERTOS: OFBA;;OFBA USINA DEL ARTE ;1040;26/04/2014; 20:00 hs;
2014;CONCIERTOS: OFBA;;OFBA - TEATRO EL CIRCULO;912;27/06/2014; 20:00 hs;
2014;CONCIERTOS: OFBA;;OFBA- USINA DEL ARTE;1000;28/11/2014; 20:00 hs;
2014;ORQUESTA ESTABLE;CONCIERTO EXTRAORDINARIO- USINA DEL ARTE ;;1000;17/05/2014; 20:00 hs;
2014;ORQUESTA ESTABLE;CONCIERTO EXTRAORDINARIO- USINA DEL ARTE ;;1020;26/07/2014; 20:00 hs;
2014;ORQUESTA ESTABLE;CONCIERTO EXTRAORDINARIO- USINA DEL ARTE ;;1001;03/08/2014; 11:00 hs;
2014;ORQUESTA ESTABLE;CONCIERTO EXTRAORDINARIO- USINA DEL ARTE ;;1000;13/12/2014; 20:00 hs;
2014;ORQUESTA ESTABLE;CONCIERTO EXTRAORDINARIO- USINA DEL ARTE ;;1000;20/12/2014; 20:00 hs;
2014;ABONO ESTELAR;ORQUESTA SINFONICA DE LA RADIO DE BAVIERA;ORQUESTA SINFONICA DE LA RADIO DE BAVIERA;2645;08/05/2014;20:30 hs;
2014;ABONO ESTELAR;LANG LANG;LANG LANG;2676;20/06/2014; 20:30 hs;
2014;ABONO ESTELAR;ORQUESTA WEST-EASTERN DIVAN;ORQUESTA WEST-EASTERN DIVAN;2703;03/08/2014;17:00 hs;
2014;ABONO ESTELAR;DANIEL BARENBOIM - MARTHA ARGERICH;DANIEL BARENBOIM - MARTHA ARGERICH;2702;05/08/2014; 20:00 hs;
2014;ABONO ESTELAR;BARENBOIM-ARGERICH-LES LUTHIERS;BARENBOIM-ARGERICH-LES LUTHIERS;2702;09/08/2014; 20:00 hs;
2014;INTIERPRETES ARGENTINOS;CAMERATA BARILOCHE;CAMERATA BARILOCHE;2656;16/03/2014; 11:00 hs;
2014;INTIERPRETES ARGENTINOS;MUSICA QUINTICA;MUSICA QUINTICA;2654;06/04/2014;11:00 hs;
2014;INTIERPRETES ARGENTINOS;BARA - LAZZARIN;BARA - LAZZARIN;2630;20/04/2014;11:00 hs;
2014;INTIERPRETES ARGENTINOS;TRIO CLISICO DE BUENOS AIRES;TRIO CLISICO DE BUENOS AIRES;2656;04/05/2014; 11:00 hs;
2014;INTIERPRETES ARGENTINOS;ORQUESTA ACADIEMICA ISA;ORQUESTA ACADIEMICA ISA;2618;11/05/2014; 11:00 hs;
2014;INTIERPRETES ARGENTINOS;BARILE - PELUSO;BARILE - PELUSO;2654;15/06/2014; 11:00 hs;
2014;INTIERPRETES ARGENTINOS;CORO DE NINIOS DEL TEATRO COLON;CORO DE NINIOS DEL TEATRO COLON ;2656;29/06/2014; 11:00 hs;
2014;INTIERPRETES ARGENTINOS;GINTOLI - PANIZZA;GINTOLI - PANIZZA;2206;13/07/2014; 11:00 hs;
2014;INTIERPRETES ARGENTINOS;ISA-ALUMNOS DE INSTRUMENTOS DE VIENTO Y PERCUSION;ISA-ALUMNOS DE INSTRUMENTOS DE VIENTO Y PERCUSION;2654;17/08/2014;11:00 hs;
2014;INTIERPRETES ARGENTINOS;RUTKAUSKAS - AYUB;RUTKAUSKAS - AYUB;2655;31/08/2014; 11:00 hs;
2014;INTIERPRETES ARGENTINOS;JAIME TORRES Y CONJUNTO;JAIME TORRES Y CONJUNTO;2680;07/09/2014; 11:00 hs;
2014;INTIERPRETES ARGENTINOS;ENSEMBLE ARTIS ORQUESTA DE CIMARA;ENSEMBLE ARTIS ORQUESTA DE CIMARA;2654;21/09/2014;11:00 hs;
2014;INTIERPRETES ARGENTINOS;VARELA - CIESPEDES - MARCONI;CAMBIO DE ARTISTAS / REY , ALVAREZ Y BELLEVILLE;2654;05/10/2014;11:00 hs;
2014;INTIERPRETES ARGENTINOS;LA BARROCA DEL SUQUIA;LA BARROCA DEL SUQUIA;2658;12/10/2014;11:00 hs;
2014;INTIERPRETES ARGENTINOS;JURI - MORELLO Y PERCUSIONISTAS DE LA ORQ.ESTABLE TC;JURI - MORELLO Y PERCUSIONISTAS DE LA ORQ.ESTABLE TC;2654;02/11/2014;11:00 hs;
2014;INTIERPRETES ARGENTINOS;ESTUDIO CORAL DE BS AS;ESTUDIO CORAL DE BS AS;2654;30/11/2014; 11:00 hs;
2014;ISA;ORQUESTA ACADEMICA ISA;ORQUESTA ACADEMICA ;1191;29/05/2014; 17:00 hs;
2014;ISA;ORQUESTA ACADEMICA ISA;ORQUESTA ACADEMICA ;921;26/06/2014; 20:00 hs;
2014;ISA;ORQUESTA ACADEMICA ISA;ORQUESTA ACADEMICA ;1368;10/07/2014; 17:00 hs;
2014;ISA;ORQUESTA ACADEMICA ISA;ORQUESTA ACADEMICA  ;754;27/08/2014; 17:00 hs;
2014;ISA;ORQUESTA ACADEMICA ISA;ORQUESTA ACADEMICA ;1204;18/09/2014; 17:00 hs;
2014;ISA;ORQUESTA ACADEMICA ISA;ORQUESTA ACADEMICA ;1333;30/10/2014;17:00 hs;
2014;ISA;ORQUESTA ACADEMICA ISA;ORQUESTA ACADEMICA ;1612;06/11/2014; 20:00 hs;
2014;ISA;ORQUESTA ACADEMICA ISA;ORQUESTA ACADEMICA - USINA DEL ARTE;1123;21/06/2014;20:00 hs;
2014;ISA;ORQUESTA ACADEMICA ISA;CORO DE NINIOS- USINA DEL ARTE ;1000;28/06/2014; 20:00 hs;
2014;ISA;ORQUESTA ACADEMICA ISA;ORQUESTA ACADEMICA;600;14/08/2014; 16:00 hs;
2014;ISA;ORQUESTA ACADEMICA ISA;ORQUESTA ACADEMICA - USINA DEL ARTE;1000;04/10/2014; 20:00 hs;
2014;ISA;ORQUESTA ACADEMICA ISA;ORQUESTA ACADEMICA - USINA DEL ARTE;1000;14/11/2014;20:00 hs;
2014;CETC;ENSAMBLE NONSENSE;ENSAMBLE NONSENSE;127;13/03/2014; 20:30 hs;
2014;CETC;ENSAMBLE NONSENSE;ENSAMBLE NONSENSE ;126;15/03/2014;20:30 hs;
2014;CETC;VELADA FANTOMAS;VELADA FANTOMAS;120;13/04/2014;19:00 hs;
2014;CETC;VELADA FANTOMAS;VELADA FANTOMAS;110;11/04/2014;20:30 hs;
2014;CETC;VELADA FANTOMAS;VELADA FANTOMAS;120;12/04/2014;20:30 hs;
2014;CETC;VELADA FANTOMAS;VELADA FANTOMAS;120;13/04/2014; 17:00 hs;
2014;CETC;VELADA FANTOMAS;VELADA FANTOMAS;120;15/04/2014; 20:30 hs;
2014;CETC;FESTIVAL INTEGRALES;FESTIVAL INTEGRALES;93;24/04/2014;20:30 hs;
2014;CETC;FESTIVAL INTEGRALES;FESTIVAL INTEGRALES;100;25/04/2014;20:30 hs;
2014;CETC;FESTIVAL INTEGRALES;FESTIVAL INTEGRALES;120;26/04/2014;20:30 hs;
2014;CETC;FESTIVAL INTEGRALES;CANCELADA;;2014;S/D;
2014;CETC;V.O.;V.O.;94;15/05/2014; 20:30 hs;
2014;CETC;V.O.;V.O.;117;16/05/2014; 20:30 hs;
2014;CETC;V.O.;V.O.;140;17/05/2014; 20:30 hs;
2014;CETC;V.O.;V.O.;140;18/05/2014; 17:00 hs;
2014;CETC;INTELIGENCIA ARTIFICIAL;INTELIGENCIA ARTIFICIAL;78;12/06/2014; 20:30 hs;
2014;CETC;INTELIGENCIA ARTIFICIAL;INTELIGENCIA ARTIFICIAL;92;13/06/2014;20:30 hs;
2014;CETC;INTELIGENCIA ARTIFICIAL;INTELIGENCIA ARTIFICIAL;120;14/06/2014;20:30 hs;
2014;CETC;INTELIGENCIA ARTIFICIAL;INTELIGENCIA ARTIFICIAL;57;15/06/2014;17:00 hs;
2014;CETC;ADISHATZ / ADIEU;CANCELADA;;2014;S/D;
2014;CETC;ADISHATZ / ADIEU;ADISHATZ / ADIEU/REPROGRAMADO POR COMPANIIA VLOVAJOB PRU / IMOSA;95;25/07/2014; 20:30 hs;
2014;CETC;ADISHATZ / ADIEU;ADISHATZ / ADIEU/REPROGRAMADO POR COMPANIIA VLOVAJOB PRU / IMOSA;95;26/07/2014;20:30 hs;
2014;CETC;ADISHATZ / ADIEU;ADISHATZ / ADIEU/REPROGRAMADO POR COMPANIIA VLOVAJOB PRU / IMOSA;95;27/07/2014;20:30 hs;
2014;CETC;TAREK ATOUI;TAREK ATOUI;105;22/07/2014;20:30 hs;
2014;CETC;TAREK ATOUI;TAREK ATOUI;119;23/07/2014;20:30 hs;
2014;CETC;TAREK ATOUI;CANCELADA;;2014;S/D;
2014;CETC;DAVIDOVSKY 80;DAVIDOVSKY 80;76;15/08/2014; 20:30 hs;
2014;CETC;DAVIDOVSKY 81;DAVIDOVSKY 80;95;16/08/2014;20:30 hs;
2014;CETC;DAVIDOVSKY 82;DAVIDOVSKY 80/CHARLA GRATUITA;75;17/08/2014;20:30 hs;
2014;CETC;SONETOS DE PETRARCA;SONETOS DE PETRARCA  ;122;06/09/2014; 20:30 hs;
2014;CETC;SONETOS DE PETRARCA;SONETOS DE PETRARCA ;80;07/09/2014; 20:30 hs;
2014;CETC;SONETOS DE PETRARCA;CANCELADA;;2014;S/D;
2014;CETC;EL PARAISO PERDIDO;EL PARAISO PERDIDO/REPROGRAMADA/ ENTREVISTA;102;16/10/2014;19:00 hs;
2014;CETC;EL PARAISO PERDIDO;EL PARAISO PERDIDO -CONFERENCIA/PERFORMANCE;140;03/10/2014;19:00 hs;
2014;CETC;EL PARAISO PERDIDO;EL PARAISO PERDIDO -CONFERENCIA;140;04/10/2014;19:00 hs;
2014;CETC;EL PARAISO PERDIDO;EL PARAISO PERDIDO REPROGRAMADA/ELECTRONICA PARA ORQUESTA;110;17/10/2014; 20:30 hs;
2014;CETC;EL PARAISO PERDIDO;EL PARAISO PERDIDO/ REPROGRAMADA/ELECTRONICA PARA ORQUESTA;140;18/10/2014; 20:30 hs;
2014;CETC;EL PARAISO PERDIDO;EL PARAISO PERDIDO - CONFERENCIA;40;10/10/2014;19:00 hs;
2014;CETC;EL PARAISO PERDIDO;EL PARAISO PERDIDO/CONFERENCIA;9;28/10/2014;19:00 hs;
2014;CETC;EL PARAISO PERDIDO;KARINA FISCHER Y GUILLERMO LAVADO (DIºO DE FLAUTAS);6;31/10/2014;20:30 hs;
2014;CETC;HERCULES EN EL MATO GROSSO;HERCULES EN EL MATO GROSSO ;122;13/11/2014;20:30 hs;
2014;CETC;HERCULES EN EL MATO GROSSO;HERCULES EN EL MATO GROSSO ;140;14/11/2014; 20:30 hs;
2014;CETC;HERCULES EN EL MATO GROSSO;HERCULES EN EL MATO GROSSO ;140;15/11/2014;20:30 hs;
2014;CETC;HERCULES EN EL MATO GROSSO;HERCULES EN EL MATO GROSSO ;116;16/11/2014;17:00 hs;
2014;CETC;HERCULES EN EL MATO GROSSO;HERCULES EN EL MATO GROSSO ;112;18/11/2014;20:30 hs;
2014;CETC;TRUST;TRUST;115;11/12/2014;20:30 hs;
2014;CETC;TRUST;TRUST;125;12/12/2014;20:30 hs;
2014;CETC;TRUST;TRUST;125;13/12/2014;20:30 hs;
2014;CETC;TRUST;TRUST;125;14/12/2014;17:00 hs;
2014;CETC;TRUST;TRUST NUEVA 16.01.14;125;16/12/2014; 20:30 hs;
2014;CETC;TRUST;B. INVENTARIO/FILM/ENTRADA GRATUITA;75;12/08/2014; 20:30 hs;
2014;CETC;TRUST;CUARTETOS SAXOS DE ZAGREB;41;07/11/2014; 20:30 hs;
2014;ARRIENDOS;MOZARTEUM ARGENTINO;ORQUESTA DE CIMARA DE MUNICH;1895;21/04/2014; 20:30 hs;
2014;ARRIENDOS;MOZARTEUM ARGENTINO;ORQUESTA DE CIMARA DE MUNICH;1799;22/04/2014; 20:30 hs;
2014;ARRIENDOS;MOZARTEUM ARGENTINO;ORQUESTA SINFONICA DE LA RADIO DE BAVIERA;1975;07/05/2014; 20:30 hs;
2014;ARRIENDOS;MOZARTEUM ARGENTINO;ORQUESTA SINFONICA DE LA RADIO DE BAVIERA  ;2024;09/05/2014;20:30 hs;
2014;ARRIENDOS;MOZARTEUM ARGENTINO;NELSON GOERNER;1740;12/05/2014; 20:30 hs;
2014;ARRIENDOS;MOZARTEUM ARGENTINO;NELSON GOERNER;1686;13/05/2014;20:30 hs;
2014;ARRIENDOS;MOZARTEUM ARGENTINO;ORQUESTA SINFONICA NACIONAL DE CHINA / CAMBIO- LI BAO;1758;26/05/2014; 20:30 hs;
2014;ARRIENDOS;MOZARTEUM ARGENTINO;ORQUESTA SINFONICA NACIONAL DE CHINA / CAMBIO- LI BIAO;1658;27/05/2014; 20:30 hs;
2014;ARRIENDOS;MOZARTEUM ARGENTINO;JERUSALEM FESTIVAL CHAMBER ENSEMBLE;1756;23/06/2014; 20:30 hs;
2014;ARRIENDOS;MOZARTEUM ARGENTINO;JERUSALEM FESTIVAL CHAMBER ENSEMBLE;1660;24/06/2014; 20:30 hs;
2014;ARRIENDOS;MOZARTEUM ARGENTINO;ORQUESTA WEST-EASTERN DIVAN;2262;11/08/2014;20:30 hs;
2014;ARRIENDOS;MOZARTEUM ARGENTINO;ORQUESTA WEST-EASTERN DIVAN;2285;13/08/2014;20:30 hs;
2014;ARRIENDOS;MOZARTEUM ARGENTINO;JOYCE DI DONATO;1914;18/08/2014;20:30 hs;
2014;ARRIENDOS;MOZARTEUM ARGENTINO;JOYCE DI DONATO;1735;20/08/2014;20:30 hs;
2014;ARRIENDOS;MOZARTEUM ARGENTINO;ORQUESTA FILARMONICA DE DRESDE;2013;01/09/2014;20:30 hs;
2014;ARRIENDOS;MOZARTEUM ARGENTINO;ORQUESTA FILARMONICA DE DRESDE;1910;02/09/2014;20:30 hs;
2014;ARRIENDOS;MOZARTEUM ARGENTINO;ORQUESTA DE CIMARA DE BASILEA;2002;06/10/2014;20:30 hs;
2014;ARRIENDOS;MOZARTEUM ARGENTINO;ORQUESTA DE CIMARA DE BASILEA;1949;07/10/2014;20:30 hs;
2014;ARRIENDOS;MOZARTEUM ARGENTINO;ENSEMBLE ARTASERSE;2498;03/11/2014; 20:30 hs;
2014;ARRIENDOS;MOZARTEUM ARGENTINO;ENSEMBLE ARTASERSE;2418;05/11/2014; 20:30 hs;
2014;ARRIENDOS;FESTIVALES MUSICALES DE BUENOS AIRES;MINSOO SOHN;1295;19/05/2014; 20:30 hs;
2014;ARRIENDOS;FESTIVALES MUSICALES DE BUENOS AIRES;HORACIO LAVANDERA;1838;21/07/2014; 20:30 hs;
2014;ARRIENDOS;FESTIVALES MUSICALES DE BUENOS AIRES;CAMERATA BARILOCHE;1247;08/09/2014; 20:30 hs;
2014;ARRIENDOS;FESTIVALES MUSICALES DE BUENOS AIRES;ENSAMBLE ACADEMIA BACH Y ORFEON DE BUENOS AIRES;1250;09/11/2014;20:30 hs;
2014;ARRIENDOS;NUOVA HARMONIA;MURRAY PERAHIA/ REPROGRAMADA CAMBIO DE FECHA Y ARTISTA/ORQ.SINF. DE KAZAKH;1320;08/11/2014; 20:30 hs;
2014;ARRIENDOS;NUOVA HARMONIA;BRUNO WALTER SYMPHONY FESTIVAL ORCHESTRA;1230;29/09/2014;20:30 hs;
2014;ARRIENDOS;NUOVA HARMONIA;MOSCOW SOLOISTS ;1180;20/10/2014;20:30 hs;
2014;ARRIENDOS;EN VIVO PRODUCCIONES S.A.;CHARLY GARCIA CANCELADA;;2014;S/D;
2014;ARRIENDOS;EN VIVO PRODUCCIONES S.A.;CHARLY GARCIA CANCELADA;;2014;S/D;
2014;ARRIENDOS;ASOCIACION CIVIL MADRES DEL DOLOR;LAS ELEGIDAS ;2571;03/03/2014; 20:30 hs;
2014;ARRIENDOS;ASOCIACION CIVIL MADRES DEL DOLOR;LAS ELEGIDAS;2358;04/03/2014; 18:00 hs;
2014;ARRIENDOS;ASOCIACION CIVIL MADRES DEL DOLOR;LAS ELEGIDAS ;2445;04/03/2014; 20:30 hs;
2014;ARRIENDOS;ASOCIACION CIVIL MADRES DEL DOLOR;CACHO CASTANIA CANCELADA;;2014;S/D;
2014;ARRIENDOS;ASOCIACION CIVIL MADRES DEL DOLOR;ICBC -LANG LANG, PIANO;2000;18/06/2014;20:00 hs;
2014;ARRIENDOS;ASOCIACION CIVIL MADRES DEL DOLOR;CORO DE NINIOS DE SCHI–ENSTATT;2664;26/08/2014; 20:30 hs;
2014;ARRIENDOS;ASOCIACION CIVIL MADRES DEL DOLOR;120 RO ANIVERSARIO AMIA - CAMERATA BARILOCHE ;2664;03/09/2014; 20:30 hs;
2014;ARRIENDOS;ASOCIACION CIVIL MADRES DEL DOLOR;CLUB DE ROMA - CONCIERTO DEL AGUA;1485;22/09/2014; 20:30 hs;
2014;ARRIENDOS;ASOCIACION CIVIL MADRES DEL DOLOR;FENIX/BANCO SANTANDER/CAMERATA BARILOCHE/ELENA ROGER;1616;29/10/2014; 20:30 hs;
2014;ARRIENDOS;ASOCIACION CIVIL MADRES DEL DOLOR;LOS ELEGIDOS ;2292;10/11/2014; 20:30 hs;
