id,coordenada_x,coordenada_y,periodo,anio,mes,teatro,clasificacion,direccion_normalizada,sala,tipo_presentacion,titulo,descripcion,autor,version,direccion_obra,barrio,comuna,codigo_postal,codigo_postal_argentino
155,-58.36077948835393,-34.63901634728818,201811,2018,11,DE LA RIBERA,TEATRO MUSICAL,DON PEDRO DE MENDOZA AV. 1821,NA,NA,DIVINO AMORE,"“ROMA: AL FINAL DE LOS AÑOS ‘70 UNA COMPAÑIA TEATRAL HABIA ENCONTRADO REFUGIO EN EL SOTANO DE UNA IGLESIA -BORGO SANTO SPIRITO- A POCOS PASOS DEL VATICANO. SE TRATABA DE LA COMPAÑIA DORIGLIA-PALMI. EL SR. PALMI MUERTO,SU ESPOSA BIANCA DORIGLIA Y SU HIJA ANA MARIA PALMI CONTINUARON SU SACRIFICADO CAMINO TEATRAL PRESENTANDO DELANTE DE UN PUBLICO DESPIADADO UNA SERIE DE INTENSOS MELODRAMAS RELIGIOSOS. EL ESCENARIO MINUSCULO QUE LOS ALBERGABA NO PODIA CONTENER CORRECTAMENTE LOS PALACIOS,GRUTAS,EXPLOSIONES DE MINAS,ASCENSIONES O NAUFRAGIOS QUE SUS ESPECTACULOS PROPONIAN A UNA DESALMADA AUDIENCIA. EL PUBLICO ESTABA ALLI AGAZAPADO ESPERANDO FESTEJAR A CARCAJADAS UNA DE LAS HABITUALES Y TORPES PERIPECIAS DE ESTOS SANTOS HIJOS DE THALIA. ESTAS INAPROPIADAS RISOTADAS HABIAN IMPULSADO A LOS MISIONEROS DEL TEATRO A POSICIONAR UN PROYECTOR MATA RISA QUE SE ENCENDIA ILUMINANDO SORPRESIVAMENTE AL PUBLICO CUANDO ESTE SE REIA EN UN MOMENTO IMPREVISTO. LOS MISTICOS COMICOS IMPERTURBABLES PROPONIAN OBRAS COMO LOS HIJOS DE NADIE,MELODRAMA EN CUARENTA CUADROS CON EXPLOSION DE LA MINA. LA MINA ERA UNA MONTAÑITA DE CARTON Y LA EXPLOSION ERA UN DESGRACIADO COHETE QUE ARROJABAN DE ENTRE BAMBALINAS MIENTRAS UN ACCIDENTADO PERSONAJE CON VENDAS ENSANGRENTADAS SE TIRABA APLASTANDO EL MONTICULO DE PAPEL MADERA. LAS MONJITAS DE LA ASISTENCIA JUNTO A LOS HUERFANITOS REPRIMIAN SUS RISAS MIENTRAS UN PUBLICO DEFINITIVAMENTE SADICO DISFRUTABA ALBOROTADO DE LAS PRECARIAS SOLUCIONES ESCENICAS. LOS TOILETTES DE TAN DIGNO TEATRO ERAN EN CAMBIO FRECUENTADOS POR UN GRUPO DE SILENCIOSOS FELIGRESES DECIDIDAMENTE SODOMITAS. ESTE DESTARTALADO BARCO A LA DERIVA ME PROCURO GRANDES EMOCIONES TEATRALES. DIVINO AMORE ES UNA FANTASIA EN TORNO A LA AUDACIA DE ESTA GENTE QUE,SIN TEMERLE AL RIDICULO,DESAFIABAN SANTAMENTE LAS LEYES DE LA DECENCIA TEATRAL. ES ASI COMO DESFILARON FRENTE A MI AZORADA MIRADA PIEZAS TALES COMO: SALOME Y LA DANZA DE LOS SIETE VELOS EJECUTADA ENTRE BAMBALINAS,SANTA BARBARA Y EL DERRUMBE DE LA TORRE PINTADA SOBRE UNA TELA ARRUGADA,O SANTA BERNARDETTE,SUS OVEJAS Y LA SORPRESA DE LA VIRGEN EN LA GRUTA QUE CASI LA MATA DE UN SUSTO”.",ALFREDO ARIAS Y RENE DE CECCATTY,NA,ALFREDO ARIAS,BOCA,4,1169,C1169AAC
156,-58.36077948835393,-34.63901634728818,201812,2018,12,DE LA RIBERA,TEATRO MUSICAL,DON PEDRO DE MENDOZA AV. 1821,NA,NA,DIVINO AMORE,"“ROMA: AL FINAL DE LOS AÑOS ‘70 UNA COMPAÑIA TEATRAL HABIA ENCONTRADO REFUGIO EN EL SOTANO DE UNA IGLESIA -BORGO SANTO SPIRITO- A POCOS PASOS DEL VATICANO. SE TRATABA DE LA COMPAÑIA DORIGLIA-PALMI. EL SR. PALMI MUERTO,SU ESPOSA BIANCA DORIGLIA Y SU HIJA ANA MARIA PALMI CONTINUARON SU SACRIFICADO CAMINO TEATRAL PRESENTANDO DELANTE DE UN PUBLICO DESPIADADO UNA SERIE DE INTENSOS MELODRAMAS RELIGIOSOS. EL ESCENARIO MINUSCULO QUE LOS ALBERGABA NO PODIA CONTENER CORRECTAMENTE LOS PALACIOS,GRUTAS,EXPLOSIONES DE MINAS,ASCENSIONES O NAUFRAGIOS QUE SUS ESPECTACULOS PROPONIAN A UNA DESALMADA AUDIENCIA. EL PUBLICO ESTABA ALLI AGAZAPADO ESPERANDO FESTEJAR A CARCAJADAS UNA DE LAS HABITUALES Y TORPES PERIPECIAS DE ESTOS SANTOS HIJOS DE THALIA. ESTAS INAPROPIADAS RISOTADAS HABIAN IMPULSADO A LOS MISIONEROS DEL TEATRO A POSICIONAR UN PROYECTOR MATA RISA QUE SE ENCENDIA ILUMINANDO SORPRESIVAMENTE AL PUBLICO CUANDO ESTE SE REIA EN UN MOMENTO IMPREVISTO. LOS MISTICOS COMICOS IMPERTURBABLES PROPONIAN OBRAS COMO LOS HIJOS DE NADIE,MELODRAMA EN CUARENTA CUADROS CON EXPLOSION DE LA MINA. LA MINA ERA UNA MONTAÑITA DE CARTON Y LA EXPLOSION ERA UN DESGRACIADO COHETE QUE ARROJABAN DE ENTRE BAMBALINAS MIENTRAS UN ACCIDENTADO PERSONAJE CON VENDAS ENSANGRENTADAS SE TIRABA APLASTANDO EL MONTICULO DE PAPEL MADERA. LAS MONJITAS DE LA ASISTENCIA JUNTO A LOS HUERFANITOS REPRIMIAN SUS RISAS MIENTRAS UN PUBLICO DEFINITIVAMENTE SADICO DISFRUTABA ALBOROTADO DE LAS PRECARIAS SOLUCIONES ESCENICAS. LOS TOILETTES DE TAN DIGNO TEATRO ERAN EN CAMBIO FRECUENTADOS POR UN GRUPO DE SILENCIOSOS FELIGRESES DECIDIDAMENTE SODOMITAS. ESTE DESTARTALADO BARCO A LA DERIVA ME PROCURO GRANDES EMOCIONES TEATRALES. DIVINO AMORE ES UNA FANTASIA EN TORNO A LA AUDACIA DE ESTA GENTE QUE,SIN TEMERLE AL RIDICULO,DESAFIABAN SANTAMENTE LAS LEYES DE LA DECENCIA TEATRAL. ES ASI COMO DESFILARON FRENTE A MI AZORADA MIRADA PIEZAS TALES COMO: SALOME Y LA DANZA DE LOS SIETE VELOS EJECUTADA ENTRE BAMBALINAS,SANTA BARBARA Y EL DERRUMBE DE LA TORRE PINTADA SOBRE UNA TELA ARRUGADA,O SANTA BERNARDETTE,SUS OVEJAS Y LA SORPRESA DE LA VIRGEN EN LA GRUTA QUE CASI LA MATA DE UN SUSTO”.",ALFREDO ARIAS Y RENE DE CECCATTY,NA,ALFREDO ARIAS,BOCA,4,1169,C1169AAC
157,-58.36077948835393,-34.63901634728818,201804,2018,4,DE LA RIBERA,DANZA,DON PEDRO DE MENDOZA AV. 1821,NA,NA,DANZA AL BORDE,"EL CICLO DANZA AL BORDE PONE UN ACENTO ESPECIAL SOBRE LA RELACION ENTRE LA DANZA CONTEMPORANEA CON OTROS LENGUAJES ARTISTICOS. LA IDEA CONSISTE EN ESTIMULAR LOS ENCUENTROS CON CREADORES DE DISTINTAS DISCIPLINAS,PROPICIANDO EL CONTACTO Y EL DIALOGO ENTRE UNIVERSOS A VECES MUY DISTANTES ENTRE SI.EL ESPACIO DE LOS VENTANALES,SITUADO EN EL HALL DEL PRIMER PISO DEL TEATRO DE LA RIBERA,ESTARA DEDICADO A OBRAS DE NUEVOS COREOGRAFOS QUE EXPLORAN ESTE ESPACIO NO CONVENCIONAL.TRES JOVENES COREOGRAFOS REALIZARAN RESIDENCIAS DE CREACION QUE DARAN COMO RESULTADO LA PRESENTACION DE SUS OBRAS DURANTE LA TEMPORADA 2018. ASIMISMO SE DESARROLLARA UN PROGRAMA DE DANZA SOBRE MUSICAS DE COMPOSITORES ARGENTINOS CONTEMPORANEOS Y LA SEGUNDA EDICION DE CUERPO A CUERPO,CON ENCARGOS A COREOGRAFOS Y COMPOSITORES,EN COLABORACION CON EL ENSAMBLE TROPI Y LA COMPAÑIA DE DANZA DE LA UNA Y CON EL CICLO DE MUSICA CONTEMPORANEA DEL CTBA. EN ESTE CICLO SE PRESENTARAN TAMBIEN OBRAS DE DISTINTAS COMPAÑIAS,TANTO INDEPENDIENTES COMO PERTENECIENTES A ESPACIOS INSTITUCIONALES. ASIMISMO SE DESARROLLARA UN PROGRAMA DE DANZA SOBRE MUSICAS DE COMPOSITORES ARGENTINOS CONTEMPORANEOS Y LA SEGUNDA EDICION DE CUERPO A CUERPO,CON ENCARGOS A COREOGRAFOS Y COMPOSITORES,EN COLABORACION CON EL ENSAMBLE TROPI Y LA COMPAÑIA DE DANZA DE LA UNA Y CON EL CICLO DE MUSICA CONTEMPORANEA DEL CTBA. EN ESTE CICLO SE PRESENTARAN TAMBIEN OBRAS DE DISTINTAS COMPAÑIAS,TANTO INDEPENDIENTES COMO PERTENECIENTES A ESPACIOS INSTITUCIONALES.",NA,NA,ALFREDO ARIAS,BOCA,4,1169,C1169AAC
158,-58.418917318151024,-34.57921152021019,201801,2018,1,SARMIENTO,TEATRO,SARMIENTO AV. 2715,NA,REPOSICION,ARDE BRILLANTE EN LOS BOSQUES DE LA NOCHE,"ARDE BRILLANTE EN LOS BOSQUES DE LA NOCHE SE ENFOCA EN EL CENTENARIO DE LA REVOLUCION RUSA Y ALGUNAS DE SUS RESONANCIAS ARTISTICAS Y POLITICAS EN EL MUNDO CONTEMPORANEO. TOMA COMO FUENTE DE INSPIRACION LA FIGURA DE ALEXANDRA KOLLONTAI,REVOLUCIONARIA Y FEMINISTA SOVIETICA,SUS CONCEPTOS SOBRE LA LIBERTAD,EL CUERPO,LA SEXUALIDAD Y COMO EL CAPITALISMO CONSTRUYE UNA IDENTIDAD FEMENINA ESPECIFICA. ARDE BRILLANTE… CUENTA LAS HISTORIAS DE TRES MUJERES ACTUALES CUYAS EXPERIENCIAS ESTAN ATRAVESADAS POR LA REVOLUCION RUSA DE MANERAS MUY DIFERENTES. ESTA NARRADA A TRAVES DE TRES FORMATOS DISTINTOS PARA CADA UNA DE SUS PARTES (MARIONETAS,TEATRO Y CINE),PONIENDO EN CUESTION EL CUERPO Y SUS REPRESENTACIONES Y LA DICOTOMIA ENTRE SER ESPECTADOR O PARTICIPANTE DE LA HISTORIA. ES UNA OBRA DE MARIONETAS QUE UN DIA VAN A VER UNA OBRA DE TEATRO CUYOS PERSONAJES SERAN ESPECTADORES DE UNA PELICULA. COMO UNA GRAN MUÑECA RUSA,HECHA DE FICCIONES DENTRO DE FICCIONES QUE SE MODIFICAN UNAS A OTRAS. A UN SIGLO DE LA REVOLUCION RUSA,TOMANDO ALGUNAS IDEAS FORMALES DE LA VANGUARDIA SOVIETICA Y ASUMIENDO QUE EN LOS ULTIMOS AÑOS EL FEMINISMO ES UNO DE LOS MOVIMIENTOS MAS LUCIDOS,ACTIVOS Y REVOLUCIONARIOS EN LA ARGENTINA Y EL MUNDO,LA OBRA INTENTA RECUPERAR LA AUN VIGENTE PREGUNTA DE LENIN FRENTE A LO POLITICO: “¿QUE HACER?” ES DIFICIL NO PENSAR QUE MUCHOS DE LOS PROBLEMAS QUE LA MAYOR PARTE DE LA POBLACION MUNDIAL ENFRENTABA CIEN AÑOS ATRAS NO SON TAN DIFERENTES DE LOS QUE ENFRENTA AHORA. PUEDE SER UNA SIMPLIFICACION,PERO LOS CONFLICTOS EN RELACION A LA IGUALDAD,LA DISTRIBUCION DE LA RIQUEZA,LOS DERECHOS DE LOS TRABAJADORES Y LA LUCHA CONTRA NUEVAS FORMAS DE EXPLOTACION PARECEN TAN RELEVANTES COMO LO ERAN EN 1917.",MARIANO PENSOTTI,NA,MARIANO PENSOTTI,PALERMO,14,1425,C1425FGB
159,-58.418917318151024,-34.57921152021019,201802,2018,2,SARMIENTO,TEATRO,SARMIENTO AV. 2715,NA,REPOSICION,ARDE BRILLANTE EN LOS BOSQUES DE LA NOCHE,"ARDE BRILLANTE EN LOS BOSQUES DE LA NOCHE SE ENFOCA EN EL CENTENARIO DE LA REVOLUCION RUSA Y ALGUNAS DE SUS RESONANCIAS ARTISTICAS Y POLITICAS EN EL MUNDO CONTEMPORANEO. TOMA COMO FUENTE DE INSPIRACION LA FIGURA DE ALEXANDRA KOLLONTAI,REVOLUCIONARIA Y FEMINISTA SOVIETICA,SUS CONCEPTOS SOBRE LA LIBERTAD,EL CUERPO,LA SEXUALIDAD Y COMO EL CAPITALISMO CONSTRUYE UNA IDENTIDAD FEMENINA ESPECIFICA. ARDE BRILLANTE… CUENTA LAS HISTORIAS DE TRES MUJERES ACTUALES CUYAS EXPERIENCIAS ESTAN ATRAVESADAS POR LA REVOLUCION RUSA DE MANERAS MUY DIFERENTES. ESTA NARRADA A TRAVES DE TRES FORMATOS DISTINTOS PARA CADA UNA DE SUS PARTES (MARIONETAS,TEATRO Y CINE),PONIENDO EN CUESTION EL CUERPO Y SUS REPRESENTACIONES Y LA DICOTOMIA ENTRE SER ESPECTADOR O PARTICIPANTE DE LA HISTORIA. ES UNA OBRA DE MARIONETAS QUE UN DIA VAN A VER UNA OBRA DE TEATRO CUYOS PERSONAJES SERAN ESPECTADORES DE UNA PELICULA. COMO UNA GRAN MUÑECA RUSA,HECHA DE FICCIONES DENTRO DE FICCIONES QUE SE MODIFICAN UNAS A OTRAS. A UN SIGLO DE LA REVOLUCION RUSA,TOMANDO ALGUNAS IDEAS FORMALES DE LA VANGUARDIA SOVIETICA Y ASUMIENDO QUE EN LOS ULTIMOS AÑOS EL FEMINISMO ES UNO DE LOS MOVIMIENTOS MAS LUCIDOS,ACTIVOS Y REVOLUCIONARIOS EN LA ARGENTINA Y EL MUNDO,LA OBRA INTENTA RECUPERAR LA AUN VIGENTE PREGUNTA DE LENIN FRENTE A LO POLITICO: “¿QUE HACER?” ES DIFICIL NO PENSAR QUE MUCHOS DE LOS PROBLEMAS QUE LA MAYOR PARTE DE LA POBLACION MUNDIAL ENFRENTABA CIEN AÑOS ATRAS NO SON TAN DIFERENTES DE LOS QUE ENFRENTA AHORA. PUEDE SER UNA SIMPLIFICACION,PERO LOS CONFLICTOS EN RELACION A LA IGUALDAD,LA DISTRIBUCION DE LA RIQUEZA,LOS DERECHOS DE LOS TRABAJADORES Y LA LUCHA CONTRA NUEVAS FORMAS DE EXPLOTACION PARECEN TAN RELEVANTES COMO LO ERAN EN 1917.",MARIANO PENSOTTI,NA,MARIANO PENSOTTI,PALERMO,14,1425,C1425FGB
160,-58.418917318151024,-34.57921152021019,201804,2018,4,SARMIENTO,TEATRO,SARMIENTO AV. 2715,NA,NA,RETROSPECTIVA PIEL DE LAVA - COLORES VERDADEROS / NEBLINA / TREN / MUSEO,"LA COMPAÑIA PIEL DE LAVA SE FORMO EN 2003 Y DESDE ENTONCES TRABAJA ININTERRUMPIDAMENTE EN PROCESOS DE CREACION COLECTIVA. HAN ESTRENADO CUATRO OBRAS: COLORES VERDADEROS (2003),NEBLINA (2006),TREN (2010) Y MUSEO (2014). DURANTE 2018 ESTAS OBRAS VOLVERAN A OFRECERSE EN EL MARCO DE UNA RETROSPECTIVA DEL GRUPO EN EL TEATRO SARMIENTO. TODOS ESTOS TRABAJOS FUERON CONSTRUIDOS DESDE PROCESOS DE EXPLORACION SOBRE LOS MECANISMOS ACTORALES Y LA DRAMATURGIA GRUPAL. A TRAVES DE ELLOS,PIEL DE LAVA HA IDO ENCONTRANDO UN METODO PROPIO EN EL QUE SIMULTANEAMENTE CONFLUYEN LA ACTUACION,LA DRAMATURGIA GRUPAL Y LA DIRECCION TEATRAL. DESDE AHI SE PREGUNTAN “¿COMO SERA HACER TODAS LAS OBRAS JUNTAS? ¿COMO RESONARAN EN NOSOTRAS HOY ESOS MATERIALES QUE CREAMOS HACE 3,7,10 O 14 AÑOS? ESTAMOS REGIDAS POR EL ENTUSIASMO QUE NOS PROPONE ESTA NUEVA INVESTIGACION. LOS MONTAJES SERAN FIELES TESTIGOS DE ESTAS RESPUESTAS QUE BUSCAMOS CON INFINITA ALEGRIA”. EL GRUPO PIEL DE LAVA ESTA INTEGRADO POR ELISA CARRICAJO,VALERIA CORREA,LAURA PAREDES Y PILAR GAMBOA. EN SUS ULTIMOS TRABAJOS,TREN Y MUSEO,SUMARON LA COLABORACION DE LAURA FERNANDEZ. TODAS SUS OBRAS FUERON PUBLICADAS POR LA EDITORIAL ENTROPIA EN 2015. LAS CUATRO OBRAS DE LA RETROSPECTIVA SERAN INTERPRETADAS POR LA COMPAÑIA PIEL DE LAVA (ELISA CARRICAJO,VALERIA CORREA,PILAR GAMBOA Y LAURA PAREDES)",MARIANO PENSOTTI,NA,PIEL DE LAVA Y LAURA FERNANDEZ,PALERMO,14,1425,C1425FGB
161,-58.418917318151024,-34.57921152021019,201805,2018,5,SARMIENTO,TEATRO,SARMIENTO AV. 2715,NA,NA,RETROSPECTIVA PIEL DE LAVA - COLORES VERDADEROS / NEBLINA / TREN / MUSEO,"LA COMPAÑIA PIEL DE LAVA SE FORMO EN 2003 Y DESDE ENTONCES TRABAJA ININTERRUMPIDAMENTE EN PROCESOS DE CREACION COLECTIVA. HAN ESTRENADO CUATRO OBRAS: COLORES VERDADEROS (2003),NEBLINA (2006),TREN (2010) Y MUSEO (2014). DURANTE 2018 ESTAS OBRAS VOLVERAN A OFRECERSE EN EL MARCO DE UNA RETROSPECTIVA DEL GRUPO EN EL TEATRO SARMIENTO. TODOS ESTOS TRABAJOS FUERON CONSTRUIDOS DESDE PROCESOS DE EXPLORACION SOBRE LOS MECANISMOS ACTORALES Y LA DRAMATURGIA GRUPAL. A TRAVES DE ELLOS,PIEL DE LAVA HA IDO ENCONTRANDO UN METODO PROPIO EN EL QUE SIMULTANEAMENTE CONFLUYEN LA ACTUACION,LA DRAMATURGIA GRUPAL Y LA DIRECCION TEATRAL. DESDE AHI SE PREGUNTAN “¿COMO SERA HACER TODAS LAS OBRAS JUNTAS? ¿COMO RESONARAN EN NOSOTRAS HOY ESOS MATERIALES QUE CREAMOS HACE 3,7,10 O 14 AÑOS? ESTAMOS REGIDAS POR EL ENTUSIASMO QUE NOS PROPONE ESTA NUEVA INVESTIGACION. LOS MONTAJES SERAN FIELES TESTIGOS DE ESTAS RESPUESTAS QUE BUSCAMOS CON INFINITA ALEGRIA”. EL GRUPO PIEL DE LAVA ESTA INTEGRADO POR ELISA CARRICAJO,VALERIA CORREA,LAURA PAREDES Y PILAR GAMBOA. EN SUS ULTIMOS TRABAJOS,TREN Y MUSEO,SUMARON LA COLABORACION DE LAURA FERNANDEZ. TODAS SUS OBRAS FUERON PUBLICADAS POR LA EDITORIAL ENTROPIA EN 2015. LAS CUATRO OBRAS DE LA RETROSPECTIVA SERAN INTERPRETADAS POR LA COMPAÑIA PIEL DE LAVA (ELISA CARRICAJO,VALERIA CORREA,PILAR GAMBOA Y LAURA PAREDES)",MARIANO PENSOTTI,NA,PIEL DE LAVA Y LAURA FERNANDEZ,PALERMO,14,1425,C1425FGB
162,-58.418917318151024,-34.57921152021019,201806,2018,6,SARMIENTO,TEATRO,SARMIENTO AV. 2715,NA,NA,RETROSPECTIVA PIEL DE LAVA - COLORES VERDADEROS / NEBLINA / TREN / MUSEO,"LA COMPAÑIA PIEL DE LAVA SE FORMO EN 2003 Y DESDE ENTONCES TRABAJA ININTERRUMPIDAMENTE EN PROCESOS DE CREACION COLECTIVA. HAN ESTRENADO CUATRO OBRAS: COLORES VERDADEROS (2003),NEBLINA (2006),TREN (2010) Y MUSEO (2014). DURANTE 2018 ESTAS OBRAS VOLVERAN A OFRECERSE EN EL MARCO DE UNA RETROSPECTIVA DEL GRUPO EN EL TEATRO SARMIENTO. TODOS ESTOS TRABAJOS FUERON CONSTRUIDOS DESDE PROCESOS DE EXPLORACION SOBRE LOS MECANISMOS ACTORALES Y LA DRAMATURGIA GRUPAL. A TRAVES DE ELLOS,PIEL DE LAVA HA IDO ENCONTRANDO UN METODO PROPIO EN EL QUE SIMULTANEAMENTE CONFLUYEN LA ACTUACION,LA DRAMATURGIA GRUPAL Y LA DIRECCION TEATRAL. DESDE AHI SE PREGUNTAN “¿COMO SERA HACER TODAS LAS OBRAS JUNTAS? ¿COMO RESONARAN EN NOSOTRAS HOY ESOS MATERIALES QUE CREAMOS HACE 3,7,10 O 14 AÑOS? ESTAMOS REGIDAS POR EL ENTUSIASMO QUE NOS PROPONE ESTA NUEVA INVESTIGACION. LOS MONTAJES SERAN FIELES TESTIGOS DE ESTAS RESPUESTAS QUE BUSCAMOS CON INFINITA ALEGRIA”. EL GRUPO PIEL DE LAVA ESTA INTEGRADO POR ELISA CARRICAJO,VALERIA CORREA,LAURA PAREDES Y PILAR GAMBOA. EN SUS ULTIMOS TRABAJOS,TREN Y MUSEO,SUMARON LA COLABORACION DE LAURA FERNANDEZ. TODAS SUS OBRAS FUERON PUBLICADAS POR LA EDITORIAL ENTROPIA EN 2015. LAS CUATRO OBRAS DE LA RETROSPECTIVA SERAN INTERPRETADAS POR LA COMPAÑIA PIEL DE LAVA (ELISA CARRICAJO,VALERIA CORREA,PILAR GAMBOA Y LAURA PAREDES)",MARIANO PENSOTTI,NA,PIEL DE LAVA Y LAURA FERNANDEZ,PALERMO,14,1425,C1425FGB
163,-58.418917318151024,-34.57921152021019,201804,2018,4,SARMIENTO,WORKSHOPS,SARMIENTO AV. 2715,NA,NA,SOBRE LA CREACION GRUPAL,"EL GRUPO PIEL DE LAVA DICTARA UN WORKSHOP DE OCHO ENCUENTROS SOBRE LA CREACION GRUPAL. ESTARA DIRIGIDO ESPECIALMENTE A GRUPOS DE ACTORES,BAILARINES,MUSICOS Y PERFORMERS. LOS GRUPOS PODRAN SER PREEXISTENTES,CREARSE PARA PARTICIPAR DEL WORKSHOP O FORMARSE ENTRE LOS ASISTENTES.  ",NA,NA,NA,PALERMO,14,1425,C1425FGB
164,-58.418917318151024,-34.57921152021019,201807,2018,7,SARMIENTO,TEATRO,SARMIENTO AV. 2715,NA,NA,PETROLEO,"YACIMIENTO PETROLERO EN LA PATAGONIA. CUATRO HOMBRES CONVIVEN EN UN TRAILER Y EXTRAEN, A UNOS POCOS KILOMETROS DE ALLI, PETROLEO DE UN POZO QUE CASI ESTA VACIO. EL VIENTO ES ENSORDECEDOR. ADENTRO EL TIEMPO LIBRE SE CUBRE DE POLVO, DE BROMAS PESADAS, DE DESAFIOS FISICOS.AFUERA, LA PIEDRA SE FRACTURA PARA EXTRAER LA ULTIMA GOTA, LO POCO QUE QUEDA. EN SU QUINTA OBRA, PIEL DE LAVA INVESTIGA LA POSIBILIDAD DE HABITAR PERSONAJES MASCULINOS, EN DIALOGO CONSTANTE CON LA CAPACIDAD DE GENERAR FICCION A PARTIR DE CIERTOS PROCEDIMIENTOS GRUPALES Y TAMBIEN COMO UNA FORMA DE INDAGAR SOBRE LA CONSTRUCCION DEL GENERO Y LOS ESTEREOTIPOS.",NA,NA,PIEL DE LAVA Y LAURA FERNANDEZ,PALERMO,14,1425,C1425FGB
165,-58.418917318151024,-34.57921152021019,201808,2018,8,SARMIENTO,TEATRO,SARMIENTO AV. 2715,NA,NA,PETROLEO,"YACIMIENTO PETROLERO EN LA PATAGONIA. CUATRO HOMBRES CONVIVEN EN UN TRAILER Y EXTRAEN, A UNOS POCOS KILOMETROS DE ALLI, PETROLEO DE UN POZO QUE CASI ESTA VACIO. EL VIENTO ES ENSORDECEDOR. ADENTRO EL TIEMPO LIBRE SE CUBRE DE POLVO, DE BROMAS PESADAS, DE DESAFIOS FISICOS.AFUERA, LA PIEDRA SE FRACTURA PARA EXTRAER LA ULTIMA GOTA, LO POCO QUE QUEDA. EN SU QUINTA OBRA, PIEL DE LAVA INVESTIGA LA POSIBILIDAD DE HABITAR PERSONAJES MASCULINOS, EN DIALOGO CONSTANTE CON LA CAPACIDAD DE GENERAR FICCION A PARTIR DE CIERTOS PROCEDIMIENTOS GRUPALES Y TAMBIEN COMO UNA FORMA DE INDAGAR SOBRE LA CONSTRUCCION DEL GENERO Y LOS ESTEREOTIPOS.",NA,NA,PIEL DE LAVA Y LAURA FERNANDEZ,PALERMO,14,1425,C1425FGB
166,-58.418917318151024,-34.57921152021019,201809,2018,9,SARMIENTO,TEATRO,SARMIENTO AV. 2715,NA,NA,PETROLEO,"YACIMIENTO PETROLERO EN LA PATAGONIA. CUATRO HOMBRES CONVIVEN EN UN TRAILER Y EXTRAEN, A UNOS POCOS KILOMETROS DE ALLI, PETROLEO DE UN POZO QUE CASI ESTA VACIO. EL VIENTO ES ENSORDECEDOR. ADENTRO EL TIEMPO LIBRE SE CUBRE DE POLVO, DE BROMAS PESADAS, DE DESAFIOS FISICOS.AFUERA, LA PIEDRA SE FRACTURA PARA EXTRAER LA ULTIMA GOTA, LO POCO QUE QUEDA. EN SU QUINTA OBRA, PIEL DE LAVA INVESTIGA LA POSIBILIDAD DE HABITAR PERSONAJES MASCULINOS, EN DIALOGO CONSTANTE CON LA CAPACIDAD DE GENERAR FICCION A PARTIR DE CIERTOS PROCEDIMIENTOS GRUPALES Y TAMBIEN COMO UNA FORMA DE INDAGAR SOBRE LA CONSTRUCCION DEL GENERO Y LOS ESTEREOTIPOS.",NA,NA,PIEL DE LAVA Y LAURA FERNANDEZ,PALERMO,14,1425,C1425FGB
167,-58.418917318151024,-34.57921152021019,201807,2018,7,SARMIENTO,TITERES,SARMIENTO AV. 2715,NA,NA,GRUPO DE TITIRITEROS DEL TEATRO SAN MARTIN - LA BIBLIOTECA DE LOS LIBROS DESORDENADOS,"TEXTO GANADOR DEL I PREMIO “ARIEL BUFANO” EN DRAMATURGIA PARA TEATRO DE TITERES Y OBJETOS. LA BIBLIOTECA DE LOS LIBROS DESORDENADOS ESCONDE ENTRE VIEJOS ESTANTES Y LIBROS POLVORIENTOS AL EXTRAORDINARIO UNIVERSO DE LOS CALDERICOS. ALLI VIVE PINO,UN PEQUEÑO CALDERICO,ALEGRE Y TRAVIESO,EXTRAÑO Y DIFERENTE. PINO TIENE UNA COLA CON FLORES QUE PROVOCA LA BURLA Y EL DESCONCIERTO ENTRE LOS SUYOS. EMPRENDER UN VIAJE PARECE SER LA SOLUCION. UN VIAJE LARGO HASTA QUE CAIGA LA ULTIMA FLOR. PINO INICIA SU TRAVESIA JUNTO A FRATELO,SU MEJOR AMIGO,Y SU MASCOTA RECHULELE. SURCAN EL CIELO EN UN AVE MULTICOLOR,NAVEGAN EL MAR AZUL EN UN  BARCO DE PAPEL Y CONOCEN A ECO,EL GUARDIAN DEL BOSQUE DE LOS FOSFOROS. PERO LA COLA CON FLORES SIGUE SIENDO UN PROBLEMA.  UNA NOCHE DE LUNA LLENA PINO,MUY TRISTE,CONVERSA CON ELLA: “PEQUEÑO,UN DIA TU COLA VA A SER LO MAS RADIANTE Y GENEROSO”. PERO PINO NO COMPRENDE. SIN ENCONTRAR RESPUESTAS,EL  PEQUEÑO PINO Y SUS COMPAÑEROS DE VIAJE EMPRENDEN EL CAMINO A CASA. A LO LEJOS DIVISAN QUE UNA FINA CAPA DE CENIZA GRIS HA CAMBIADO EL MUNDO DE LOS CALDERICOS TRANSFORMANDO EL PAISAJE EN DESOLACION Y TRISTEZA. A SU REGRESO,PINO DESCUBRIRA LA RAZON DE SU HERMOSA Y GENEROSA COLA CON FLORES. LA BIBLIOTECA DE LOS LIBROS DESORDENADOS POSA LA MIRADA SOBRE LOS “DIFERENTES”,LOS “EXTRAÑOS” Y SOBRE LO SINGULAR  QUE A CADA UNO LO HACE SER LO QUE ES.",NA,NA,ROMAN LAMAS,PALERMO,14,1425,C1425FGB
