medicion;fecha;med_id_bolsa;comuna;direccion_contenedor;latitud;longitud;peso_neto_kg;origen;clasificacion;1_s1;2_s1;3_s1;4_s1;5_s1;6_s1;7_s2;8_s2;9_s2;10_s2;11_s2;12_s3;13_s3;14_s3;suma
2023-M2;2023-08-23;23m2-1256;15;Oro O, Nicasio 2270;-346004533;-58,4605698;1.575;Residencial;No Separa;0;1;4;0;0;1;0;0;0;1;0;0;0;2;9
2023-M2;2023-08-31;23m2-1292;1;Piedras 540;-346144284;-58,3774782;1.17;Residencial;No Separa;3;0;0;0;2;1;0;0;0;1;0;0;0;2;9
2023-M2;2023-08-15;23m2-1117;5;Republica Bolivariana De Venezuela 3514;-3461733615;-58,41573155;1.185;Residencial;No Separa;0;0;3;0;2;0;0;1;2;1;0;0;0;0;9
2023-M2;2023-08-23;23m2-1270;15;Roseti 1643;-345816361;-58,4653658;3.6;Residencial;No Separa;0;0;2;3;0;1;0;1;0;1;0;0;0;0;8
2023-M2;2023-08-28;23m2-1319;13;Conde 1462;-345738619;-58,4583455;2.89;Residencial;No Separa;0;0;4;0;0;1;0;0;0;2;0;0;0;4;11
2023-M2;2023-08-16;23m2-2159;6;Figueroa, D. Apolinario, Coronel 986;-3460840603;-58,45164688;2.675;Residencial;No Separa;2;0;2;2;0;1;0;0;0;0;0;0;0;0;7
2023-M2;2023-08-17;23m2-1168;7;Laferrere, Gregorio De 2520;-3463707656;-58,46004616;1.115;Residencial;No Separa;0;2;4;0;1;0;0;0;0;0;0;0;0;0;7
2023-M2;2023-08-28;23m2-1322;13;Pedraza, Manuela 2276;-345507825;-58,4649176;2.86;Residencial;No Separa;1;0;3;1;0;1;0;0;0;1;0;0;0;1;8
2023-M2;2023-08-29;23m2-1359;14;Gorriti 5684;-345843063;-58,4381511;3.75;Residencial;No Separa;2;0;1;3;0;0;0;0;0;0;0;1;0;2;9
2023-M2;2023-08-22;23m2-1240;12;Plaza 2474;-345687339;-58,4761285;1.96;Residencial;No Separa;2;0;2;0;0;1;0;0;0;3;0;0;1;0;9
2023-M2;2023-09-01;23m2-1235;12;Blanco Encalada 5541;-34578928;-58,4922108;1.61;Edificio Con Encargado (La Bolsa Estaba Dentro De Bolsa Grande Con Muchas Bolsas);No Separa;2;0;3;0;0;0;0;0;0;0;0;0;4;3;12
2023-M2;2023-08-16;23m2-1148;6;Valle 450;-346245635;-58,4336467;1.645;Residencial;No Separa;0;0;2;0;4;0;0;1;0;0;0;0;1;0;8
2023-M2;2023-08-08;23m2-1011;9;Pizarro 7512;-346590197;-58,51832346;3.2;Residencial;No Separa;2;0;1;2;0;0;0;0;0;2;0;0;2;0;9
2023-M2;2023-08-23;23m2-1266;15;Aguirre 579;-345970231;-58,4360956;6.21;Residencial;No Separa;2;0;1;1;0;2;1;0;0;0;0;0;0;0;7
2023-M2;2023-08-30;23m2-1385;2;Laprida 1148;-345955411;-58,4082726;0.77;Residencial;No Separa;4;0;1;0;0;0;0;0;0;2;0;0;0;2;9
2023-M2;2023-08-10;23m2-1061;3;Catamarca 1501;-346277274;-58,4027342;10.51;Residencial;No Separa;0;3;2;0;0;0;1;0;0;2;0;0;0;0;8
2023-M2;2023-08-15;23m2-1125;5;Corrientes Av. 4023;-346030018;-58,4213122;2.835;Residencial;No Separa;0;0;4;1;0;0;0;1;0;2;0;0;0;0;8
2023-M2;2023-08-24;23m2-1198;11;Lastra Av. 3942;-346071976;-58,5220946;2.535;Residencial;No Separa;1;1;4;0;0;0;0;0;0;1;0;0;0;0;7
2023-M2;2023-08-29;23m2-1346;14;Gorriti 4950;-345897565;-58,4308067;4.875;Residencial;No Separa;3;0;1;0;2;0;1;0;0;0;0;0;0;0;7
2023-M2;2023-08-16;23m2-1139;6;Mitre, Emilio 422;-346271548;-58,443127;2.665;Residencial;No Separa;0;0;3;0;0;0;0;0;0;1;4;2;1;0;11
2023-M2;2023-08-16;23m2-1147;6;Valle 724;-346248264;-58,4381989;1.035;Residencial;No Separa;0;1;3;1;0;0;0;2;0;0;0;1;0;0;8
2023-M2;2023-08-31;23m2-1274;1;Saenz Pe A, Luis, Pres. 1130;-346036844;-58,3815591;1.625;Edificio Con Encargado (La Bolsa Estaba Dentro De Bolsa Grande Con Muchas Bolsas);No Separa;0;0;4;0;0;0;0;2;0;2;0;0;0;1;9
2023-M2;2023-08-14;23m2-1100;8;Itaqui 3146;-346614052;-58,4428065;4.125;Residencial;No Separa;1;0;4;0;0;1;0;0;0;0;0;0;0;1;7
2023-M2;2023-08-15;23m2-1127;5;Liniers Virrey 1522;-3462900223;-58,41314777;2.265;Residencial;No Separa;3;0;2;1;0;0;0;0;0;0;0;0;0;1;7
2023-M2;2023-08-28;23m2-1327;13;Guayra 1744;-345492944;-58,457973;3.67;Residencial;No Separa;0;1;4;0;1;0;0;0;0;0;0;0;0;1;7
2023-M2;2023-08-11;23m2-1084;4;Fernandez De La Cruz, F., Gral. Av. 1639;-346490855;-58,4300803;4.495;Residencial;No Separa;0;0;3;0;1;0;0;0;2;1;0;0;1;1;9
2023-M2;2023-08-23;23m2-1254;15;Bielsa, Rafael, Dr. 216;-3459504;-58,4671559;3.255;Residencial;No Separa;3;0;1;1;0;0;0;0;0;1;0;1;1;0;8
2023-M2;2023-08-10;23m2-1065;3;San Juan Av. 3127;-346243979;-58,4093777;1.05;Residencial;No Separa;0;0;4;0;0;0;0;1;0;2;0;1;0;1;9
2023-M2;2023-08-22;23m2-1244;12;Olazabal Av. 4761;-345743533;-58,4824544;1.975;Residencial;No Separa;0;0;3;1;0;1;0;0;0;0;1;0;2;0;8
2023-M2;2023-08-11;23m2-1070;4;Rio Cuarto 3270;-346528101;-58,3935289;1.3;Residencial;No Separa;0;0;1;1;3;0;0;0;0;1;1;0;0;0;7
2023-M2;2023-08-28;23m2-1306;13;Cramer Av. 2840;-345584462;-58,4669502;3.27;Residencial;No Separa;3;0;2;0;0;0;0;0;0;1;1;0;0;0;7
2023-M2;2023-08-29;23m2-1362;14;Campos, Luis M. Av. 270;-345739132;-58,4324778;3.48;Edificio Con Encargado (La Bolsa Estaba Dentro De Bolsa Grande Con Muchas Bolsas);No Separa;0;0;2;0;2;1;0;2;0;0;0;0;0;0;7
2023-M2;2023-08-24;23m2-1204;11;Gonzalez, Joaquin v. 3511;-345951444;-58,4771467;1.95;Residencial;No Separa;2;0;3;1;0;0;0;0;0;0;0;0;0;0;6
2023-M2;2023-08-29;23m2-1352;14;Soler 4853;-34585593;-58,4264942;3.53;Residencial;No Separa;0;1;4;0;1;0;0;0;0;0;0;0;0;0;6
2023-M2;2023-08-30;23m2-1384;2;Azcuenaga 1322;-345931569;-58,3991926;5.89;Edificio Con Encargado (La Bolsa Estaba Dentro De Bolsa Grande Con Muchas Bolsas);No Separa;1;0;3;0;0;2;0;0;0;0;0;0;0;0;6
2023-M2;2023-08-16;23m2-1161;6;Morelos 324;-34621762;-58,4548154;2.065;Residencial;No Separa;1;0;1;0;0;0;2;1;0;4;0;1;0;0;10
2023-M2;2023-08-16;23m2-1144;6;Martinez, Victor 360;-346263374;-58,4442192;2.45;Residencial;No Separa;0;1;2;1;0;0;0;0;0;1;2;0;1;0;8
2023-M2;2023-08-31;23m2-1289;1;Santiago Del Estero 339;-346126302;-58,3848665;6.295;Edificio Con Encargado (La Bolsa Estaba Dentro De Bolsa Grande Con Muchas Bolsas);No Separa;2;0;2;0;0;0;0;0;1;1;1;1;0;0;8
2023-M2;2023-08-22;23m2-1230;12;Zamudio 5957;-345727264;-58,5054023;1.155;Residencial;No Separa;1;0;2;0;1;1;0;0;0;1;0;0;1;0;7
2023-M2;2023-08-14;23m2-1095;8;De La Torre, Lisandro 5080;-346872041;-58,4689834;1.565;Residencial;No Separa;1;3;1;0;0;0;0;0;0;1;0;1;0;0;7
2023-M2;2023-08-24;23m2-1206;11;Belaustegui, Luis, Dr. 1808;-346147492;-58,4742546;1.185;Residencial;No Separa;1;0;1;0;1;1;0;1;0;0;0;0;1;3;9
2023-M2;2023-08-15;23m2-1114;5;Don Bosco 3928;-346134535;-58,4212381;0.26;Residencial;No Separa;1;0;1;1;1;0;0;0;0;1;0;0;4;0;9
2023-M2;2023-08-22;23m2-1217;12;Paroissien 2565;-345472493;-58,4712773;7.06;Edificio Con Encargado (La Bolsa Estaba Dentro De Bolsa Grande Con Muchas Bolsas);No Separa;0;0;2;0;0;0;0;0;0;4;1;0;3;1;11
2023-M2;2023-08-16;23m2-1157;6;Belaustegui, Luis, Dr. 1244;-346147492;-58,4742546;0.355;Residencial;No Separa;1;0;0;0;1;2;0;0;1;0;0;0;0;4;9
2023-M2;2023-08-16;23m2-1154;6;Jauretche, Arturo 222;-346105773;-58,4360958;1.97;Edificio Con Encargado (La Bolsa Estaba Dentro De Bolsa Grande Con Muchas Bolsas);No Separa;1;0;1;0;1;0;0;0;0;4;0;0;2;0;9
2023-M2;2023-08-15;23m2-1120;5;Pringles 652;-346045955;-58,4274861;2.125;Residencial;No Separa;1;0;1;2;0;1;0;0;0;1;0;0;0;0;6
2023-M2;2023-08-11;23m2-1089;4;Cortejarena, Jose A. 3294;-346439913;-58,4083857;1.49;Residencial;No Separa;1;0;3;0;0;0;0;0;0;0;0;0;4;2;10
2023-M2;2023-08-08;23m2-1007;9;Acassuso 6255;-3464716128;-58,51272945;3.29;Residencial;No Separa;3;0;1;1;0;0;0;0;0;0;0;0;2;0;7
2023-M2;2023-08-16;23m2-1155;6;Vallese, Felipe 781;-346126312;-58,4444829;0.53;Residencial;No Separa;3;0;2;0;0;0;0;0;0;0;0;1;0;1;7
2023-M2;2023-08-10;23m2-1042;3;Corrientes Av. 2963;-346045577;-58,4070962;2.54;Residencial;No Separa;0;0;2;0;0;3;0;0;0;0;0;0;0;2;7
2023-M2;2023-08-08;23m2-1004;9;Bynon 6895;-3463707578;-58,52644213;5.89;Edificio Con Encargado (La Bolsa Estaba Dentro De Bolsa Grande Con Muchas Bolsas);No Separa;2;0;3;0;0;0;0;0;0;0;1;0;0;0;6
2023-M2;2023-08-15;23m2-1115;5;Republica Bolivariana De Venezuela 3666;-346175588;-58,41778076;1.17;Residencial;No Separa;0;0;1;0;4;0;1;0;0;0;0;0;0;0;6
2023-M2;2023-08-29;23m2-1339;14;Charcas 3687;-345882736;-58,4167777;2.54;Residencial;No Separa;2;0;3;0;0;0;0;0;0;1;0;0;0;0;6
2023-M2;2023-08-17;23m2-1178;7;Balbastro 950;-346369402;-58,4314372;2.24;Residencial;No Separa;0;0;4;0;0;0;0;0;0;1;0;1;1;1;8
2023-M2;2023-08-31;23m2-1281;1;Mompox 1749;-346286999;-58,3902493;1.595;Residencial;No Separa;1;0;0;1;2;0;0;0;0;1;0;0;0;3;8
2023-M2;2023-08-15;23m2-1121;5;Pringles 1060;-345995726;-58,4268996;2.9;Residencial;No Separa;1;0;3;0;0;1;0;0;0;0;0;0;0;1;6
2023-M2;2023-08-28;23m2-1309;13;Arcos 1641;-345645137;-58,4499817;3.55;Residencial;No Separa;3;0;1;0;0;1;0;0;0;0;0;0;1;0;6
2023-M2;2023-08-31;23m2-1275;1;Constitucion 1361;-346246643;-58,3851869;2.01;Residencial;No Separa;0;0;4;0;0;0;0;0;1;0;0;0;3;0;8
2023-M2;2023-08-30;23m2-1392;2;French 2580;-3458994542;-58,40076711;3.625;Edificio Con Encargado (La Bolsa Estaba Dentro De Bolsa Grande Con Muchas Bolsas);No Separa;1;0;4;0;0;0;0;0;0;0;0;0;1;0;6
2023-M2;2023-08-15;23m2-1131;5;Tarija 4254;-346302489;-58,4241804;1.415;Residencial;No Separa;0;0;1;0;0;1;0;1;1;2;0;0;4;0;10
2023-M2;2023-08-16;23m2-1152;6;Vallese, Felipe 437;-346109563;-58,440037;2.225;Residencial;No Separa;1;0;2;0;0;0;0;2;0;0;0;0;2;2;9
2023-M2;2023-08-16;23m2-1160;6;Pujol 1435;-346064992;-58,4535508;3.52;Edificio Con Encargado (La Bolsa Estaba Dentro De Bolsa Grande Con Muchas Bolsas);No Separa;3;0;1;0;0;0;0;0;1;0;0;1;0;1;7
2023-M2;2023-08-23;23m2-1267;15;Acevedo 69;-346010243;-58,4438696;3.135;Residencial;No Separa;2;0;0;1;1;0;1;0;0;1;0;0;0;0;6
2023-M2;2023-08-17;23m2-1183;7;Picheuta 1791;-34639434;-58,4341325;0.895;Residencial;No Separa;1;0;0;0;3;0;0;0;0;0;0;0;2;2;8
2023-M2;2023-08-11;23m2-1086;4;24 De Noviembre 1730;-346315854;-58,4094668;2.59;Edificio Con Encargado (La Bolsa Estaba Dentro De Bolsa Grande Con Muchas Bolsas);No Separa;2;0;0;0;2;0;0;0;0;0;0;0;0;4;8
2023-M2;2023-08-11;23m2-1067;4;Uspallata 1903;-346363278;-58,3894352;0.955;Residencial;No Separa;0;0;4;0;0;0;0;0;0;0;0;0;1;3;8
2023-M2;2023-08-30;23m2-2390;2;Sanchez De Bustamante 2190;-345872848;-58,4057818;7.185;Edificio Con Encargado (La Bolsa Estaba Dentro De Bolsa Grande Con Muchas Bolsas);No Separa;0;0;2;0;0;0;0;0;0;4;2;0;0;0;8
2023-M2;2023-08-14;23m2-1040;8;Rabanal, Francisco, Intendente Av. 2710;-34663109;-58,43421274;0.055;Residencial;No Separa;0;0;1;0;0;4;0;0;0;0;0;0;0;0;5
2023-M2;2023-08-23;23m2-1247;15;Condarco 3945;-345903076;-58,4948292;1.1;Residencial;No Separa;0;0;4;0;0;1;0;0;0;0;0;0;0;0;5
2023-M2;2023-08-08;23m2-1006;9;Suarez, Jose Leon 1257;-3,4653E+14;-58,52621685;1.7;Residencial;No Separa;0;0;1;0;0;0;0;1;1;3;0;0;2;3;11
2023-M2;2023-08-09;23m2-1028;10;Gomez De Fonseca 687;-346293142;-58,4931126;2.24;Residencial;No Separa;1;0;2;1;0;0;0;0;0;1;0;0;1;0;6
2023-M2;2023-08-16;23m2-1156;6;Gaona Av. 1339;-346084328;-58,4484304;0.21;Residencial;No Separa;1;0;2;0;0;1;0;0;0;0;1;1;0;0;6
2023-M2;2023-08-10;23m2-2058;3;Estados Unidos 2904;-346207193;-58,4064228;1.3;Residencial;No Separa;3;0;1;0;0;0;0;0;0;0;0;1;0;2;7
2023-M2;2023-08-31;23m2-1293;1;Republica Bolivariana De Venezuela 532;-346138778;-58,3736498;0.33;Residencial;No Separa;2;0;0;2;0;0;0;0;0;0;0;0;1;2;7
2023-M2;2023-08-10;23m2-1060;3;Dean Funes 1529;-34628267;-58,4053756;1.05;Residencial;No Separa;2;0;2;0;0;0;1;0;0;0;0;0;0;1;6
2023-M2;2023-08-11;23m2-1078;4;Tilcara 2524;-346459255;-58,4255777;1.12;Residencial;No Separa;0;0;3;0;0;1;0;1;0;0;0;0;0;1;6
2023-M2;2023-08-17;23m2-1173;7;Bogota 2678;-34626564;-58,4680174;3.875;Residencial;No Separa;3;0;0;0;0;1;0;0;0;1;0;0;0;1;6
2023-M2;2023-08-08;23m2-1009;9;Directorio Av. 7489;-3466647364;-58,51107417;1.26;Residencial;No Separa;0;0;4;0;0;0;0;0;0;1;0;1;0;0;6
2023-M2;2023-08-23;23m2-1252;15;Hamburgo 3192;-345864828;-58,4830949;2.04;Residencial;No Separa;0;0;4;0;0;0;0;0;0;0;1;0;1;0;6
2023-M2;2023-08-14;23m2-2106;8;Barros Pazos, Jose 5730;-346805958;-58,4715265;0.835;Residencial;No Separa;2;0;1;0;0;0;0;0;1;1;0;0;1;1;7
2023-M2;2023-08-17;23m2-1176;7;Condarco 782;-346225706;-58,4703025;3.835;Residencial;No Separa;1;0;2;0;0;0;0;1;0;0;1;0;1;1;7
2023-M2;2023-08-09;23m2-1024;10;Sastre, Marcos 4184;-346118344;-58,5021179;2.11;Residencial;No Separa;1;0;2;0;0;0;0;0;0;1;0;4;0;0;8
2023-M2;2023-08-24;23m2-1205;11;Estado Plurinacional De Bolivia 1482;-3461457189;-58,4735676;0.575;Residencial;No Separa;1;0;2;0;1;0;0;0;0;1;0;0;0;0;5
2023-M2;2023-08-31;23m2-2401;1;Montevideo 1780;-345900856;-58,3863753;6.78;Edificio Con Encargado (La Bolsa Estaba Dentro De Bolsa Grande Con Muchas Bolsas);No Separa;1;0;2;0;0;1;0;1;0;0;0;0;0;0;5
2023-M2;2023-08-28;23m2-1321;13;Del Libertador Av. 6750;-3455004913;-58,45362505;0.53;Residencial;No Separa;3;0;1;0;0;0;0;0;0;0;0;0;2;0;6
2023-M2;2023-08-10;23m2-2045;3;Castelli 36;-346094263;-58,4047282;0.755;Residencial;No Separa;2;0;1;0;0;0;0;3;0;0;0;0;0;0;6
2023-M2;2023-08-09;23m2-1037;10;Guardia Nacional 459;-346418958;-58,5009851;2;Residencial;No Separa;3;0;1;0;0;0;0;0;1;0;0;0;0;0;5
2023-M2;2023-08-15;23m2-1113;5;Bulnes 294;-34607425;-58,4187767;2.565;Residencial;No Separa;0;0;4;0;0;0;0;1;0;0;0;0;0;0;5
2023-M2;2023-08-09;23m2-1038;10;Porcel De Peralta, Manuel 1125;-346270404;-58,52458;3.255;Residencial;No Separa;0;0;1;0;0;0;0;1;0;4;0;0;2;1;9
2023-M2;2023-08-31;23m2-1280;1;Entre Rios Av. 1712;-346283426;-58,390888;0.475;Residencial;No Separa;1;0;0;0;1;0;0;1;0;3;0;1;0;0;7
2023-M2;2023-08-23;23m2-1248;15;Cespedes 3982;-345843152;-58,457904;1.985;Residencial;No Separa;0;0;1;0;2;0;0;0;1;1;0;1;0;0;6
2023-M2;2023-08-31;23m2-1399;1;Santa Fe Av. 869;-345950297;-58,3793628;1.57;Edificio Con Encargado (La Bolsa Estaba Dentro De Bolsa Grande Con Muchas Bolsas);No Separa;1;0;1;0;1;1;0;0;0;0;0;0;1;0;5
2023-M2;2023-08-16;23m2-1158;6;Cucha Cucha 1312;-346069734;-58,4520297;0.265;Residencial;No Separa;0;1;1;0;0;0;0;0;0;4;0;0;1;0;7
2023-M2;2023-08-15;23m2-1136;5;Gallardo, Angel Av. 40;-34602524;-58,4328184;0.11;Residencial;No Separa;0;0;2;0;1;0;0;0;0;2;0;0;0;1;6
2023-M2;2023-08-29;23m2-1334;14;Fitz Roy 2450;-345780593;-58,4294825;2.83;Edificio Con Encargado (La Bolsa Estaba Dentro De Bolsa Grande Con Muchas Bolsas);No Separa;0;0;3;0;0;0;1;0;0;1;0;0;1;0;6
2023-M2;2023-08-14;23m2-1098;8;Rivera Indarte Av. 2701;-346384676;-58,4565559;1.245;Residencial;No Separa;1;0;2;0;0;1;0;0;0;0;0;0;1;0;5
2023-M2;2023-08-29;23m2-1345;14;Gorriti 4482;-345930391;-58,425942;3.78;Residencial;No Separa;2;0;1;0;1;0;0;0;0;0;0;0;1;0;5
2023-M2;2023-08-30;23m2-1375;2;Montevideo 1552;-345920519;-58,388687;5.52;Edificio Con Encargado (La Bolsa Estaba Dentro De Bolsa Grande Con Muchas Bolsas);No Separa;1;0;2;0;1;0;0;0;0;0;0;1;0;0;5
2023-M2;2023-08-08;23m2-2017;9;Olivera Av. 1219;-3465240844;-58,48190263;2.58;Residencial;No Separa;2;0;2;0;0;0;0;0;0;0;0;1;0;0;5
2023-M2;2023-08-23;23m2-1253;15;Trelles, Manuel R. Av. 2380;-346082605;-58,4638561;2.18;Residencial;No Separa;1;0;3;0;0;0;0;0;0;0;0;0;0;1;5
2023-M2;2023-08-24;23m2-1200;11;Naciones Unidas 2856;-346151938;-58,5199155;1.285;Residencial;No Separa;1;0;1;0;0;1;0;1;0;1;0;0;0;0;5
2023-M2;2023-08-31;23m2-1278;1;Cochabamba 979;-346235133;-58,3789646;2.125;Edificio Con Encargado (La Bolsa Estaba Dentro De Bolsa Grande Con Muchas Bolsas);No Separa;1;0;1;1;0;0;0;0;0;1;1;0;0;0;5
2023-M2;2023-08-28;23m2-2326;13;3 De Febrero 3345;-345479703;-58,4607892;3.37;Residencial;No Separa;0;0;1;0;0;1;0;2;0;0;0;0;0;4;8
2023-M2;2023-08-16;23m2-1146;6;Thompson 688;-346272819;-58,4388154;0.205;Residencial;No Separa;3;0;0;0;0;0;0;0;0;1;0;1;1;0;6
2023-M2;2023-08-08;23m2-1008;9;Garzon Eugenio General 6559;-346636885;-58,49973977;2.08;Residencial;No Separa;0;0;2;0;0;0;0;2;1;1;0;0;0;0;6
2023-M2;2023-08-22;23m2-1231;12;Ibera 4358;-345636038;-58,4833435;1.531;Residencial;No Separa;0;0;1;0;0;2;1;0;0;1;0;0;0;0;5
2023-M2;2023-08-28;23m2-1298;13;O'higgins 1918;-3456160216;-58,45159123;5.645;Residencial;No Separa;1;0;0;1;1;1;0;0;0;0;0;0;0;0;4
2023-M2;2023-08-30;23m2-1383;2;Mansilla, Lucio Norberto, General 2450;-345930917;-58,4115663;5.29;Edificio Con Encargado (La Bolsa Estaba Dentro De Bolsa Grande Con Muchas Bolsas);No Separa;0;0;2;0;0;1;0;2;0;0;0;0;0;0;5
2023-M2;2023-08-10;23m2-1056;3;24 De Noviembre 1072;-346233217;-58,4104226;1.16;Residencial;No Separa;3;0;0;0;0;0;0;0;0;2;0;0;0;0;5
2023-M2;2023-08-08;23m2-1012;9;Murguiondo 1475;-3465254501;-58,50663138;0.97;Residencial;No Separa;3;0;0;0;0;1;0;0;0;0;0;0;0;0;4
2023-M2;2023-08-09;23m2-1034;10;Araujo 567;-346434278;-58,5022338;4.975;Residencial;No Separa;0;0;3;0;1;0;0;0;0;0;0;0;0;0;4
2023-M2;2023-08-10;23m2-1053;3;Moreno 2281;-346130432;-58,3984876;0.955;Residencial;No Separa;0;1;3;0;0;0;0;0;0;0;0;0;0;0;4
2023-M2;2023-08-30;23m2-2382;2;Junin 1340;-345924935;-58,3968771;1.655;Residencial;No Separa;0;0;2;2;0;0;0;0;0;0;0;0;0;0;4
2023-M2;2023-08-31;23m2-2271;1;Entre Rios Av. 980;-346199115;-58,3914485;2.26;Residencial;No Separa;1;0;3;0;0;0;0;0;0;0;0;0;0;0;4
2023-M2;2023-08-09;23m2-1025;10;Sastre, Marcos 4056;-3461019135;-58,49951935;2.18;Edificio Con Encargado (La Bolsa Estaba Dentro De Bolsa Grande Con Muchas Bolsas);No Separa;0;0;4;0;0;0;0;0;0;0;0;0;0;0;4
2023-M2;2023-08-23;23m2-2269;15;Caldas 1621;-34585023;-58,4675202;0.93;Residencial;No Separa;0;0;4;0;0;0;0;0;0;0;0;0;0;0;4
2023-M2;2023-08-29;23m2-1370;14;Palpa 2394;-345690669;-58,4462094;4.665;Edificio Con Encargado (La Bolsa Estaba Dentro De Bolsa Grande Con Muchas Bolsas);No Separa;0;0;1;0;0;1;0;0;0;0;1;1;3;1;8
2023-M2;2023-08-09;23m2-1023;10;Lascano 3968;-346137736;-58,4972681;2.255;Residencial;No Separa;0;0;1;0;0;0;2;0;1;1;0;2;1;0;8
2023-M2;2023-08-14;23m2-1108;8;Barros Pazos, Jose 3624;-346757596;-58,466322;0.535;Residencial;No Separa;0;0;1;0;0;1;1;0;1;0;0;0;2;1;7
2023-M2;2023-08-15;23m2-1112;5;Treinta y Tres Orientales 127;-346151443;-58,424684;1.655;Residencial;No Separa;0;0;1;0;1;0;0;0;0;2;0;1;1;1;7
2023-M2;2023-08-29;23m2-1343;14;Del Libertador Av. 4720;-3456543;-58,4338;2.435;Edificio Con Encargado (La Bolsa Estaba Dentro De Bolsa Grande Con Muchas Bolsas);No Separa;0;0;1;0;0;1;1;1;0;1;0;1;0;0;6
2023-M2;2023-08-30;23m2-1396;2;Arenales 2856;-345914022;-58,4056577;6.02;Residencial;No Separa;1;0;1;0;0;0;1;0;0;2;0;0;1;0;6
2023-M2;2023-09-01;23m2-1236;12;Ceretti 2319;-345787247;-58,4925054;0.15;Edificio Con Encargado (La Bolsa Estaba Dentro De Bolsa Grande Con Muchas Bolsas);No Separa;0;0;2;0;0;0;0;0;0;1;0;0;4;1;8
2023-M2;2023-08-11;23m2-1088;4;Castillo, Catulo 2344;-3463179783;-58,39659798;0.25;Residencial;No Separa;0;0;2;0;0;1;0;0;0;0;0;1;0;2;6
2023-M2;2023-08-15;23m2-1128;5;Gibson 3920;-346384536;-58,4191417;1.995;Edificio Con Encargado (La Bolsa Estaba Dentro De Bolsa Grande Con Muchas Bolsas);No Separa;0;0;2;0;1;0;0;0;0;0;0;1;2;0;6
2023-M2;2023-08-17;23m2-1180;7;Salas 481;-346323436;-58,4325664;2.975;Residencial;No Separa;1;0;2;0;0;0;0;0;0;0;0;1;2;0;6
2023-M2;2023-08-22;23m2-1224;12;Estado Plurinacional De Bolivia 5355;-3457875904;-58,5033575;2.07;Residencial;No Separa;0;0;1;0;0;1;0;0;0;3;0;0;1;0;6
2023-M2;2023-08-17;23m2-1165;7;Caracas 75;-346275185;-58,461394;0.785;Residencial;No Separa;2;0;1;0;0;0;0;0;0;1;0;0;0;1;5
2023-M2;2023-08-28;23m2-1318;13;Zapata 577;-345714617;-58,4437553;2.41;Residencial;No Separa;1;0;2;0;0;0;0;0;0;0;1;0;0;1;5
2023-M2;2023-08-28;23m2-2328;13;Vuelta De Obligado 3899;-345460991;-58,4687451;2.485;Residencial;No Separa;0;0;2;0;0;1;0;0;0;1;0;0;1;0;5
2023-M2;2023-08-09;23m2-1031;10;Cuzco 554;-346330139;-58,5285845;1.105;Residencial;No Separa;0;0;3;0;0;0;0;0;1;0;0;1;0;0;5
2023-M2;2023-08-16;23m2-1138;6;Miro 153;-346255906;-58,4495276;1.025;Residencial;No Separa;0;1;0;1;1;0;0;0;0;0;0;1;0;1;5
2023-M2;2023-08-29;23m2-1333;14;Cabildo Av. 120;-345740814;-58,4376151;3.485;Residencial;No Separa;1;0;0;1;0;1;0;0;0;0;0;1;0;1;5
2023-M2;2023-08-28;23m2-2300;13;Husares 2111;-345532038;-58,4422691;4.235;Residencial;No Separa;0;0;1;0;1;0;0;2;0;0;0;0;2;0;6
2023-M2;2023-08-17;23m2-1167;7;Arrotea 876;-346395884;-58,459543;3.015;Residencial;No Separa;1;0;1;0;0;1;1;0;0;0;0;0;0;0;4
2023-M2;2023-08-17;23m2-1177;7;Viel 1953;-346394701;-58,4278945;3.55;Residencial;No Separa;1;0;1;1;0;0;0;0;0;1;0;0;0;0;4
2023-M2;2023-08-22;23m2-1223;12;Nazca 5452;-34580275;-58,5078117;2.625;Residencial;No Separa;0;0;1;0;1;1;0;0;0;0;1;0;0;0;4
2023-M2;2023-08-22;23m2-1221;12;Correa 4538;-345533904;-58,4929988;1.36;Residencial;No Separa;1;0;1;0;0;1;0;0;1;0;0;0;0;0;4
2023-M2;2023-08-15;23m2-1119;5;Billinghurst 747;-346014211;-58,415104;0.87;Residencial;No Separa;1;0;0;0;0;2;0;0;0;0;0;0;0;2;5
2023-M2;2023-08-31;23m2-2294;1;Chile 1642;-346170267;-58,389613;1.045;Residencial;No Separa;0;1;2;0;0;0;0;0;0;0;0;0;0;2;5
2023-M2;2023-08-08;23m2-1015;9;Garzon, Eugenio, Gral. Av. 5759;-3465644836;-58,49174118;0.745;Residencial;No Separa;0;0;1;0;2;0;0;0;1;0;0;0;0;0;4
2023-M2;2023-08-10;23m2-1052;3;Mexico 3178;-346190359;-58,4105348;1.38;Residencial;No Separa;1;0;2;0;0;0;0;0;0;1;0;0;0;0;4
2023-M2;2023-08-11;23m2-1083;4;Fernandez De La Cruz, F., Gral. Av. 1240;-346460669;-58,4261873;4.75;Residencial;No Separa;1;0;0;0;0;2;0;1;0;0;0;0;0;0;4
2023-M2;2023-08-16;23m2-1149;6;Valle 114;-346238907;-58,429154;2.45;Residencial;No Separa;2;0;1;0;0;0;0;0;0;1;0;0;0;0;4
