ID,SubmissionDate,start,end,today,personas-n_personas,pais-pais_origen,pais-provincia,pais-pais_otro,noches_ciudad-noches,informacion_group-info,informacion_group-info_otro,telefonia-servicios_telefonicos,telefonia-empresa_otro,discapacidad-discapacidad,meta-instanceID,KEY,SubmitterID,SubmitterName,Status
1206,2020-02-23T17:32:10.363Z,2020-02-23T14:32:03.005-03:00,2020-02-23T14:32:09.675-03:00,23/02/2020,2,Estados_Unidos,,,,Mapas_Ciudad,,,,,uuid:1c8db25d-3585-4af4-9112-bafd73709ff9,uuid:1c8db25d-3585-4af4-9112-bafd73709ff9,76,Aeroparque,
1207,2020-02-23T17:32:25.622Z,2020-02-23T14:32:17.823-03:00,2020-02-23T14:32:24.953-03:00,23/02/2020,2,España,,,,Mapas_Ciudad,,,,,uuid:691d3fa7-cc3c-4ac2-9aec-e992b4c9ca5a,uuid:691d3fa7-cc3c-4ac2-9aec-e992b4c9ca5a,76,Aeroparque,
1208,2020-02-23T17:32:34.509Z,2020-02-23T14:32:26.848-03:00,2020-02-23T14:32:33.742-03:00,23/02/2020,2,Sin Dato,,,,Mapas_Ciudad,,,,,uuid:8e9311c2-9df2-4199-b459-28cc7b461f76,uuid:8e9311c2-9df2-4199-b459-28cc7b461f76,76,Aeroparque,
1209,2020-02-23T17:32:42.904Z,2020-02-23T14:32:35.838-03:00,2020-02-23T14:32:42.230-03:00,23/02/2020,2,Ecuador,,,,,,,,,uuid:e71b27cf-323f-452a-ba69-fab06f85c844,uuid:e71b27cf-323f-452a-ba69-fab06f85c844,76,Aeroparque,
1210,2020-02-23T17:32:52.262Z,2020-02-23T14:32:44.650-03:00,2020-02-23T14:32:51.650-03:00,23/02/2020,2,Estados_Unidos,,,,Mapas_Ciudad,,,,,uuid:3452d00e-fad0-46a4-ad67-79004a012d58,uuid:3452d00e-fad0-46a4-ad67-79004a012d58,76,Aeroparque,
1211,2020-02-23T17:33:02.338Z,2020-02-23T14:32:53.924-03:00,2020-02-23T14:33:01.732-03:00,23/02/2020,2,Argentina,Sin dato,,,Mapas_Ciudad,,,,,uuid:5a813fd2-967d-4cd2-9b92-192182722146,uuid:5a813fd2-967d-4cd2-9b92-192182722146,76,Aeroparque,
1212,2020-02-23T17:33:13.073Z,2020-02-23T14:33:04.059-03:00,2020-02-23T14:33:12.495-03:00,23/02/2020,2,Argentina,Provincia_de_Buenos_Aires,,,,,,,,uuid:94692441-cfc3-4b56-a3af-4230443be70b,uuid:94692441-cfc3-4b56-a3af-4230443be70b,76,Aeroparque,
1213,2020-02-23T17:33:21.752Z,2020-02-23T14:33:14.405-03:00,2020-02-23T14:33:21.115-03:00,23/02/2020,2,Argentina,Sin dato,,,Mapas_Ciudad,,,,,uuid:46cb821c-d0b8-471c-ae17-fc67dc5c987c,uuid:46cb821c-d0b8-471c-ae17-fc67dc5c987c,76,Aeroparque,
1214,2020-02-23T17:33:33.134Z,2020-02-23T14:33:23.133-03:00,2020-02-23T14:33:32.450-03:00,23/02/2020,2,Argentina,Sin dato,,,Mapas_Ciudad,,,,,uuid:8bac274b-4ff9-4f2a-a8d6-e317dfc72bbd,uuid:8bac274b-4ff9-4f2a-a8d6-e317dfc72bbd,76,Aeroparque,
1215,2020-02-23T17:33:41.720Z,2020-02-23T14:33:34.393-03:00,2020-02-23T14:33:41.116-03:00,23/02/2020,2,Argentina,Sin dato,,,Mapas_Ciudad,,,,,uuid:5b3422ac-fdf5-479c-bac0-e36bb39d1797,uuid:5b3422ac-fdf5-479c-bac0-e36bb39d1797,76,Aeroparque,
1216,2020-02-23T17:34:12.803Z,2020-02-23T14:33:43.544-03:00,2020-02-23T14:34:11.928-03:00,23/02/2020,15,Estados_Unidos,,,,Mapas_Ciudad,,,,,uuid:d5f91871-a6be-4355-aded-9d82e971cb5f,uuid:d5f91871-a6be-4355-aded-9d82e971cb5f,76,Aeroparque,
1217,2020-02-23T17:34:23.362Z,2020-02-23T14:34:14.047-03:00,2020-02-23T14:34:22.722-03:00,23/02/2020,3,Argentina,Provincia_de_Buenos_Aires,,,Mapas_Ciudad,,,,,uuid:ae8e5945-3e72-4bb2-911e-86ae80376acd,uuid:ae8e5945-3e72-4bb2-911e-86ae80376acd,76,Aeroparque,
1218,2020-02-23T17:34:35.817Z,2020-02-23T14:34:27.676-03:00,2020-02-23T14:34:35.296-03:00,23/02/2020,2,Francia,,,,Mapas_Ciudad,,,,,uuid:6858b679-cef9-4216-90d6-0596911ddcc6,uuid:6858b679-cef9-4216-90d6-0596911ddcc6,76,Aeroparque,
1219,2020-02-23T17:34:46.122Z,2020-02-23T14:34:38.943-03:00,2020-02-23T14:34:45.401-03:00,23/02/2020,2,Argentina,Sin dato,,,Mapas_Ciudad,,,,,uuid:fcadceb0-3494-4402-8ef7-52404df62af6,uuid:fcadceb0-3494-4402-8ef7-52404df62af6,76,Aeroparque,
1220,2020-02-23T17:34:54.772Z,2020-02-23T14:34:47.466-03:00,2020-02-23T14:34:54.177-03:00,23/02/2020,2,Argentina,Sin dato,,,Mapas_Ciudad,,,,,uuid:8d07e22f-6623-467c-b13e-5d9d7839f847,uuid:8d07e22f-6623-467c-b13e-5d9d7839f847,76,Aeroparque,
1221,2020-02-23T17:35:12.142Z,2020-02-23T14:34:56.198-03:00,2020-02-23T14:35:11.566-03:00,23/02/2020,3,Alemania,,,,Mapas_Ciudad Transporte Orientación Alrededores_BA Museos Atractivos_turísticos,,,,,uuid:62ad9a98-396d-47d2-8eea-5afc4c0f83c7,uuid:62ad9a98-396d-47d2-8eea-5afc4c0f83c7,76,Aeroparque,
1222,2020-02-23T18:28:59.045Z,2020-02-23T15:06:07.283-03:00,2020-02-23T15:28:56.742-03:00,23/02/2020,2,Argentina,Sin dato,,,Mapas_Ciudad Transporte,,,,,uuid:c2eb3a7b-2b4c-4b3e-9557-be4b07939169,uuid:c2eb3a7b-2b4c-4b3e-9557-be4b07939169,76,Aeroparque,
1223,2020-02-23T18:32:17.976Z,2020-02-23T15:32:04.127-03:00,2020-02-23T15:32:16.261-03:00,23/02/2020,3,España,,,,Mapas_Ciudad,,,,,uuid:bd9d5ab9-929c-4f5c-9fe0-7c948ab2ff7a,uuid:bd9d5ab9-929c-4f5c-9fe0-7c948ab2ff7a,76,Aeroparque,
1224,2020-02-23T18:32:29.387Z,2020-02-23T15:32:19.323-03:00,2020-02-23T15:32:28.323-03:00,23/02/2020,1,Argentina,Provincia_de_Buenos_Aires,,,Mapas_Ciudad,,,,,uuid:1a54e72b-c17b-4162-a5d5-6fb576c15cbc,uuid:1a54e72b-c17b-4162-a5d5-6fb576c15cbc,76,Aeroparque,
1225,2020-02-23T18:32:41.827Z,2020-02-23T15:32:31.903-03:00,2020-02-23T15:32:40.855-03:00,23/02/2020,2,España,,,,Mapas_Ciudad,,,,,uuid:bd492c69-3f5f-47e4-9977-53543f12f1c3,uuid:bd492c69-3f5f-47e4-9977-53543f12f1c3,76,Aeroparque,
1226,2020-02-23T18:32:58.576Z,2020-02-23T15:32:43.819-03:00,2020-02-23T15:32:57.529-03:00,23/02/2020,2,Argentina,Sin dato,,,Mapas_Ciudad Qué_hacer_en_BA Atractivos_turísticos,,,,,uuid:0a34f268-744b-43d4-bd1e-d6be2d7b7a7c,uuid:0a34f268-744b-43d4-bd1e-d6be2d7b7a7c,76,Aeroparque,
1227,2020-02-23T18:33:25.346Z,2020-02-23T15:33:12.868-03:00,2020-02-23T15:33:24.351-03:00,23/02/2020,5,Canadá,,,,Mapas_Ciudad Bus_Turístico Orientación,,,,,uuid:b572f8d9-da70-4fc9-a7dd-24f429596df8,uuid:b572f8d9-da70-4fc9-a7dd-24f429596df8,76,Aeroparque,
1228,2020-02-23T18:33:42.147Z,2020-02-23T15:33:30.746-03:00,2020-02-23T15:33:41.157-03:00,23/02/2020,2,Argentina,Provincia_de_Buenos_Aires,,,Mapas_Ciudad,,,,,uuid:b1155811-70bf-40d1-96ed-4ae3534c66b5,uuid:b1155811-70bf-40d1-96ed-4ae3534c66b5,76,Aeroparque,
1229,2020-02-23T18:33:55.745Z,2020-02-23T15:33:45.627-03:00,2020-02-23T15:33:54.777-03:00,23/02/2020,1,Brasil,,,,Mapas_Ciudad,,,,,uuid:4e1ccdfa-c412-4903-b3c8-435fc766d1b6,uuid:4e1ccdfa-c412-4903-b3c8-435fc766d1b6,76,Aeroparque,
1230,2020-02-23T18:34:06.506Z,2020-02-23T15:33:57.942-03:00,2020-02-23T15:34:05.123-03:00,23/02/2020,4,Argentina,Sin dato,,,Transporte,,,,,uuid:4dd5df5e-e60c-4e32-8b73-bbe2ffd2b3be,uuid:4dd5df5e-e60c-4e32-8b73-bbe2ffd2b3be,76,Aeroparque,
1231,2020-02-23T18:34:20.545Z,2020-02-23T15:34:10.106-03:00,2020-02-23T15:34:19.650-03:00,23/02/2020,1,Argentina,AMBA,,,,,,,,uuid:f7c26a6a-a72b-4a22-9df0-ce0f772bf766,uuid:f7c26a6a-a72b-4a22-9df0-ce0f772bf766,76,Aeroparque,
1232,2020-02-23T18:35:31.545Z,2020-02-23T15:34:52.264-03:00,2020-02-23T15:35:29.966-03:00,23/02/2020,2,Chile,,,,Bus_Turístico,,,,No,uuid:5063a901-054d-4220-a460-92135991731f,uuid:5063a901-054d-4220-a460-92135991731f,76,Aeroparque,
1233,2020-02-23T18:35:44.827Z,2020-02-23T15:35:33.417-03:00,2020-02-23T15:35:43.842-03:00,23/02/2020,1,Brasil,,,,Orientación Mapas_Ciudad Transporte,,,,,uuid:138dff7f-807c-4124-a73a-d5c4e74ff602,uuid:138dff7f-807c-4124-a73a-d5c4e74ff602,76,Aeroparque,
1234,2020-02-23T18:35:56.235Z,2020-02-23T15:35:46.502-03:00,2020-02-23T15:35:55.324-03:00,23/02/2020,4,Francia,,,,Bus_Turístico Orientación,,,,,uuid:2601278f-628c-45db-8269-ae2fa5958742,uuid:2601278f-628c-45db-8269-ae2fa5958742,76,Aeroparque,
1235,2020-02-23T18:36:23.024Z,2020-02-23T15:35:58.397-03:00,2020-02-23T15:36:21.973-03:00,23/02/2020,14,Estados_Unidos,,,,Bus_Turístico,,,,,uuid:13183dbb-2d23-4eea-927d-5c1545924d93,uuid:13183dbb-2d23-4eea-927d-5c1545924d93,76,Aeroparque,
1236,2020-02-23T18:36:50.148Z,2020-02-23T15:36:41.530-03:00,2020-02-23T15:36:49.260-03:00,23/02/2020,3,Canadá,,,,Mapas_Ciudad Transporte,,,,,uuid:041136fe-c4c8-43be-8596-76410bbca12c,uuid:041136fe-c4c8-43be-8596-76410bbca12c,76,Aeroparque,
1237,2020-02-23T18:51:22.811Z,2020-02-23T15:50:46.877-03:00,2020-02-23T15:50:56.536-03:00,23/02/2020,5,Brasil,,,,"Mapas_Ciudad Orientación Atractivos_turísticos Cambio,_Banco_&_Cajeros",,,,No,uuid:37131546-5ed3-4efb-83fd-8a062fd4dfa3,uuid:37131546-5ed3-4efb-83fd-8a062fd4dfa3,73,Recoleta,
1238,2020-02-23T18:52:16.053Z,2020-02-23T15:50:59.694-03:00,2020-02-23T15:51:09.841-03:00,23/02/2020,5,Estados_Unidos,,,,"Mapas_Ciudad Orientación Atractivos_turísticos Cambio,_Banco_&_Cajeros",,,,No,uuid:431dafe6-360d-4b5b-a3bf-b0f94c6a5eba,uuid:431dafe6-360d-4b5b-a3bf-b0f94c6a5eba,73,Recoleta,
1239,2020-02-23T18:52:16.597Z,2020-02-23T15:52:00.445-03:00,2020-02-23T15:52:16.050-03:00,23/02/2020,5,Reino_Unido,,,5,"Mapas_Ciudad Bus_Turístico Orientación Atractivos_turísticos Cambio,_Banco_&_Cajeros Ferias_&_Mercados Info_Argentina",,,,No,uuid:c5f86887-9a4f-4275-98c4-13d528f16241,uuid:c5f86887-9a4f-4275-98c4-13d528f16241,73,Recoleta,
1240,2020-02-23T18:52:28.637Z,2020-02-23T15:52:18.766-03:00,2020-02-23T15:52:28.786-03:00,23/02/2020,5,Canadá,,,,"Mapas_Ciudad Orientación Atractivos_turísticos Cambio,_Banco_&_Cajeros",,,,No,uuid:2bccb3f9-5179-4a64-88d3-5bd5bbba6167,uuid:2bccb3f9-5179-4a64-88d3-5bd5bbba6167,73,Recoleta,
1241,2020-02-23T18:52:41.564Z,2020-02-23T15:52:31.486-03:00,2020-02-23T15:52:41.756-03:00,23/02/2020,5,Francia,,,,Mapas_Ciudad Bus_Turístico Orientación,,,,No,uuid:46f0a1e4-5e6e-4d8e-8c15-b286e756a71e,uuid:46f0a1e4-5e6e-4d8e-8c15-b286e756a71e,73,Recoleta,
1242,2020-02-23T18:52:56.163Z,2020-02-23T15:52:44.797-03:00,2020-02-23T15:52:55.036-03:00,23/02/2020,5,China,,,,"Bus_Turístico Orientación Mapas_Ciudad Atractivos_turísticos Cambio,_Banco_&_Cajeros",,,,No,uuid:287d6b2c-c892-4aaf-9d04-dc744850eeb0,uuid:287d6b2c-c892-4aaf-9d04-dc744850eeb0,73,Recoleta,
1243,2020-02-23T18:53:09.317Z,2020-02-23T15:52:57.769-03:00,2020-02-23T15:53:09.484-03:00,23/02/2020,5,Colombia,,,,Bus_Turístico Orientación SUBE Alrededores_BA Bicicletas Eventos_&_Espectáculos Compras,,,,No,uuid:0e325bc2-6056-4442-ae9c-75fffa50a565,uuid:0e325bc2-6056-4442-ae9c-75fffa50a565,73,Recoleta,
1244,2020-02-23T19:02:54.311Z,2020-02-23T15:53:13.933-03:00,2020-02-23T16:02:52.761-03:00,23/02/2020,3,Australia,,,5,"Mapas_Ciudad Orientación Atractivos_turísticos Cambio,_Banco_&_Cajeros Ferias_&_Mercados",,,,No,uuid:bce84ef7-be34-4d97-af60-a1216d9646bd,uuid:bce84ef7-be34-4d97-af60-a1216d9646bd,73,Recoleta,
1245,2020-02-23T19:03:49.112Z,2020-02-23T16:02:56.147-03:00,2020-02-23T16:03:48.666-03:00,23/02/2020,5,Argentina,Córdoba,,3,"Mapas_Ciudad Orientación Atractivos_turísticos Cambio,_Banco_&_Cajeros",,,,No,uuid:a3e46df5-a012-4582-b5e7-7eaa63bbdff5,uuid:a3e46df5-a012-4582-b5e7-7eaa63bbdff5,73,Recoleta,
1246,2020-02-23T19:04:06.540Z,2020-02-23T16:03:52.083-03:00,2020-02-23T16:04:05.808-03:00,23/02/2020,3,Argentina,La_Rioja,,,"Mapas_Ciudad Orientación Cambio,_Banco_&_Cajeros Atractivos_turísticos",,,,,uuid:92c27e33-e5bb-49cb-8b35-1025993ac912,uuid:92c27e33-e5bb-49cb-8b35-1025993ac912,73,Recoleta,
